label,statement,subjects
true,Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,"state-budget,state-finances"
half-true,"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.""","candidates-biography,ethics"
half-true,Says Russ Feingold formed his own political group to pay himself and his staff millions.,"campaign-finance,candidates-biography"
true,"Says she was the the only Democrat who voted against the Wall Street bailout.""",candidates-biography
true,"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.","criminal-justice,public-safety"
true,Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,"animals,crime"
barely-true,"John McCain said ""he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.""",foreign-policy
half-true,I cut state spending more than anybody (in the 2016 GOP field).,"candidates-biography,state-budget"
mostly-true,Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times.,military
mostly-true,The Republican Party has 21 percent party ID and shrinking.,elections
false,"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.","foreign-policy,iraq"
false,Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,voting-record
half-true,Florida still averages more students in its classrooms than any other state in the Southeast.,"education,florida"
false,Florida was the only state during my eight years to go from AA to AAA in its bond rating.,state-finances
mostly-true,Sixty-one percent of our active military are currently listed as overweight.,military
true,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,crime
false,Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,"immigration,pundits"
true,"There are approximately 20,000 annual gun purchases in Rhode Island.","crime,guns"
barely-true,The Hollywood celebrities endorsing Hillary Clinton are in many cases celebrities that arent very hot anymore.,candidates-biography
pants-fire,Members of Congress can retire with the same pay after only one term in office,"congress,retirement"
true,"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.","candidates-biography,voting-record"
true,"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.","Alcohol,candidates-biography"
pants-fire,"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",history
barely-true,The president came in and campaigned against me 12 times.,"elections,job-accomplishments"
half-true,"Says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.","homeland-security,immigration"
true,Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,criminal-justice
true,I became a Republican sooner in my life than Ronald Reagan did in his.,history
half-true,(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies.,ethics
false,"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",immigration
true,"Says in Chicago, we take more guns off the streets than New York or L.A.","crime,guns"
false,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.","Alcohol,state-finances"
barely-true,Says Did you know that if you accepted the Districts proposal today you would have NO pay increase for 4 years? Seven years of frozen wages = Disrespect.,"education,unions"
barely-true,"Says a car driving former University of Missouri System President Tim Wolfe ran through the students, hit one of them at the MU Homecoming Parade.",pundits
false,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,legal-issues
false,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,pensions
pants-fire,One of George Soros companies has provided some of the (voting) machines for some states.,elections
half-true,Says the Obama administration will no longer enforce the Defense of Marriage Act (DOMA).,"gays-and-lesbians,marriage"
barely-true,And the revenue generated by drilling off Virginias coast? $40 million over 10 years.,"energy,state-finances"
true,Mitt Romney gave away his fathers inheritance.,"candidates-biography,wealth"
half-true,Says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas.,crime
true,"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",elections
barely-true,War for the soul of the TxDems: 57% of Dem incumbents for Tx House LOST their primary.,elections
true,On recusing herself from cases after receiving a campaign contribution,"campaign-finance,legal-issues"
mostly-true,"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",military
false,"Says judges are using Shariah law in Dearborn, Mich.",religion
half-true,"Two weeks ago, a man entered the worlds busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.","guns,public-safety"
false,Says the New York Times can write a story that they know is false yet they cant basically be sued.,legal-issues
mostly-true,Says Mark Warner has supported restrictions on veterans second amendment rights.,"guns,voting-record"
true,His biography says he was the top ROTC officer in the nation.,candidates-biography
barely-true,Says he could be the first president in modern history to be outspent.,"campaign-finance,history"
mostly-true,The IRS doesnt have to prove something against you ... youve got the burden of proof.,"legal-issues,taxes"
true,It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,"privacy,terrorism"
mostly-true,"In Ferguson, Mo.,youve got threeblack officers and 50 white officers with a town that is 67 percent African-American.","crime,public-safety"
half-true,The $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.,"state-budget,state-finances"
half-true,Says Republican U.S. Rep. Bob Dold continues to side with his Republican leadership and the NRA in blocking consideration of a bill that would keep firearms out of the hands of people on the terrorist watch list.,guns
mostly-true,Says some Wisconsin state employee contracts gave some employees $4 for bringing in their own lunch.,"labor,state-finances"
mostly-true,"More than 50 percent of immigrants from (El Salvador, Guatemala and Honduras) use at least one major welfare program once they get here.","immigration,welfare"
barely-true,Mr. Warren compared same-sex couples to incest.,"gays-and-lesbians,religion"
barely-true,Says we got a chance to pass what I think is Oregons first human trafficking bill which has increased by 66 percent the calls to the human trafficking hotline.,human-rights
false,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.",foreign-policy
mostly-true,States with the most gun laws tend to have the fewest gun deaths.,"corrections-and-updates,guns"
half-true,The United States is 65th out of 142 nations and other territories on equal pay.,"jobs,women"
mostly-true,Obama never held a single Senate hearing on Afghanistan.,foreign-policy
false,On serving out his gubernatorial term,elections
false,More people in this country have seen UFOs than I think approve of George Bush's presidency.,bush-administration
pants-fire,More than 43 percent of all food stamps are given to illegals.,immigration
true,Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors,campaign-finance
true,Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.,ethics
false,Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.,legal-issues
true,Says Obama flip-flopped on warrantless wiretapping.,terrorism
true,Bernie Sanders passed more roll call amendments in a Republican Congress than any other member.,candidates-biography
false,On switching parties.,elections
mostly-true,Says Mitt Romney flip-flopped on gun control.,"guns,message-machine-2012"
barely-true,Protesters attacked the groups headquarters with graffiti on the sidewalk and stenciled images smeared on the building and statue.,"labor,state-budget"
mostly-true,Women fill two-thirds of minimum wage jobs.,workers
mostly-true,Its the first time in the nation this many members have been drawn (by a Legislature) into the same districts where it wasnt a court order.,"elections,redistricting"
true,"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did.",foreign-policy
barely-true,Says taxpayer resources are being used to facilitate private political agendas through automatic payroll deduction of union dues.,"labor,state-budget"
mostly-true,"Rob Portman has taken more than $125,000 from Big Oil.",elections
half-true,Says 50 percent of millennials dont associate with any political party.,"elections,polls"
half-true,Says the Security Against Foreign Enemies Act of 2015 would not pause the resettlement of Syrian refugees in the United States.,immigration
half-true,"Obama ""voted against funding our troops.""",military
half-true,"In the Paula Jones case, Bill Clinton paid an $850,000 penalty.","ethics,legal-issues"
half-true,Says the largest tax increase in American history is set to occur on January 1st unless President Obama and Congress can come to an agreement.,"history,taxes"
true,Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State.,foreign-policy
true,Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS.,terrorism
pants-fire,I did not say that I would not have them [Muslims] in my Cabinet.,"islam,religion"
true,The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education.,"education,immigration"
true,Says Donald Trump has supported a Canadian-style universal health care system.,elections
pants-fire,"Says a lip-reading instructor at the River School, a Washington, D.C., school for the deaf has determined that during 9/11 ceremonies, Michelle Obama said, All this for a damn flag.",patriotism
half-true,Says Austin voters can approve seven bond propositions without raising taxes.,"elections,taxes"
mostly-true,Says Ann Kirkpatrick votes with her party nearly 90 percent of the time.,voting-record
mostly-true,I had an uncle ... who was part of the first American troops to go into Auschwitz and liberate the concentration camps.,candidates-biography
half-true,Our companies are moving into Mexico more than almost any other place right now.,"foreign-policy,trade"
false,The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan.,"history,polls"
true,"Senator Obama has, in fact, never had a serious Republican challenger.",elections
false,The birther movement was started by Hillary Clinton in 2008. She was all in!,obama-birth-certificate
barely-true,Says Texas proved in court that more than 200 dead people voted in the latest Texas election.,elections
half-true,Regulations are an endemic weakness in government -- so old that Thomas Jefferson listed this problem among his charges against the King of England in the Declaration of Independence.,"government-efficiency,history"
pants-fire,Says over 25 percent of the Texas budget funds services to non-U.S. citizens.,"economy,immigration"
mostly-true,The Arab and the Muslim nations get twice as much money as Israel.,"foreign-policy,israel"
mostly-true,@Jorge_Elorza still think your plan is safe? Rescue Captain Kenyon just worked 96 hours straight. 96 hours.,"public-safety,unions"
half-true,USA is #1 in gun violence.,guns
barely-true,Here's a man who brags about how he made the city safe. It was the Biden crime bill that became the Clinton crime bill that allowed him to do that.,crime
half-true,Georgia lawmaker pushes bill banning creation of glow in the dark human-jellyfish hybrids.,"science,states"
mostly-true,Says up to a quarter of African Americans dont have government photo ID.,elections
half-true,President Obamas uncle and aunt are illegal aliens ... whove been allowed to stay in this country.,immigration
true,"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak.","elections,pundits"
half-true,John Kerry was at 4 percent in the polls in December of 2003...and he ended up becoming the nominee of the party.,elections
mostly-true,A federal judge said President Barack Obamas executive action on immigration is unconstitutional.,"homeland-security,immigration"
pants-fire,Two elections in a row (Waukesha County Clerk Kathy Nickolaus) has screwed up counting the vote,elections
false,"Says $57,000 is the mean [income] in our state for a family.","families,income"
barely-true,"Says the one person (Donald Trump)has suggested that would make a good justice is his sister, who is a court of appeals judge appointed by Bill Clinton. She is a hardcore pro-abortion liberal judge.","abortion,supreme-court"
mostly-true,"Today in America, we have more people in jail than any other country on Earth.",criminal-justice
true,"The U.S. has 5 percent of the worlds population, 25 percent of the worlds known prison population.",criminal-justice
pants-fire,Today President Obama said there will NOT be a National Day of Prayer in May.,"history,religion"
barely-true,Elizabeth Townsend runs the elections office that omitted a school board race on a ballot and gave a School Board candidate faulty advice.,candidates-biography
mostly-true,"The Islamic State, or ISIS, was cast off by al-Qaida because it was considered too extreme.","iraq,terrorism"
barely-true,"The Foundation for Government Accountability, which supported a Florida law requiring drug testing of welfare recipients, is a Koch brothers affiliated group.","drugs,florida"
true,"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.","federal-budget,immigration"
pants-fire,Says Barack Obama is a socialist.,candidates-biography
half-true,Alex Sink used a taxpayer-funded plane so she could get to a vacation in the Bahamas.,"ethics,florida"
barely-true,Roy Blunt voted to raise his own pay 12 times while in Congress.,"candidates-biography,voting-record"
mostly-true,Says Donald Trump claimed our armed forces are a disaster.,"foreign-policy,military"
true,"Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress.",elections
barely-true,"In fighting collective bargaining changes, Democrats are trying to protect a system that pays unionized government workers 42 percent more than non-union workers.","labor,state-budget"
true,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.,"foreign-policy,nuclear"
mostly-true,It would be illegal for the Fulton County Commission to raise the county tax rate.,county-government
barely-true,SaidPresident Barack Obama said he was going to stop (signature strikes).,"afghanistan,terrorism"
half-true,An Internet sweepstakes cafe is a legitimate business that has been vetted and found to be completely legal in the state.,gambling
barely-true,"Says the United States has treaties with apparently 69 countries where we are obligated to defend their borders. And these were treaties that were executive treaties, not authorized by Congress.","congress,foreign-policy"
pants-fire,Says crime statistics show blacks kill 81 percent of white homicide victims.,crime
false,"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed.",immigration
true,Says Texas has the 15th largest economy in the world.,"economy,states"
mostly-true,Bruce Rauner is of record that he will fully support the Trump candidacy. Its documented. Its available.,elections
mostly-true,Most of the newspapers that endorsed Alex Sink also endorsed Barack Obama.,"elections,pundits"
barely-true,Says Schaufler was the only Democrat who voted to stop the states health care reform plan.,voting-record
barely-true,Typical minimum wage earners in America are teenagers living with their parents in middle class families.,"jobs,workers"
true,All travelers -- even babies -- arriving in the U.S. by air must have a passport.,homeland-security
true,Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined.,campaign-finance
half-true,"On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation.",candidates-biography
mostly-true,Says Marco Rubio would take away a womans right to choose for victims of rape or incest.,"abortion,voting-record"
mostly-true,DeKalb County has graduated five police academies and three fire academies to help reach its ambitious hiring goals in both departments.,"county-budget,public-safety"
false,Says President Barack Obamas parents were communists.,elections
pants-fire,"Says Obama wants to redesign the American flag ""to better offer our enemies hope and love.""",patriotism
false,Gun homicide is down 49 percent in the past 12 years.,guns
false,"Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.","message-machine-2012,new-hampshire-2012"
false,On support for gay marriage,marriage
true,A Republican-led softening of firearms training rules means that untrained individuals would be allowed to carry guns with a state permit.,"guns,market-regulation"
barely-true,Says Julie Parrish voted to divert $160 million from public schools to private for-profit schools.,"education,voting-record"
mostly-true,"Clinton has ""raised the most money from Washington lobbyists ... from the health industry, drug companies, health insurance companies (and) the defense industry.""",ethics
half-true,"Says Scott Browns carrying some big oil baggage because he collected over $400,000 in campaign contributions.","campaign-finance,energy"
mostly-true,More than 60 percent of people in America support Planned Parenthood and only 11 percent approve of Congress.,"abortion,congress"
true,"From 05 to 09, weve had 1,100 soldiers commit suicide, one every 36 hours.",military
half-true,"Murder went up when Romney was governor. ""Robbery went up. Violent crimes went up.""",crime
half-true,"Says we have put more boots on the U.S.-Mexico border than at any time in our history, and illegal crossings are down by nearly 80 percent from their peak in 2000.",immigration
false,I sponsored the new Buy American law,"elections,job-accomplishments"
barely-true,Says Bernie Sanders has been largely a very reliable supporter of the NRA.,"candidates-biography,guns"
mostly-true,A test last month at the MAX station at 162nd Avenue and East Burnside saw crime down 41 percent compared with December 2009,"crime,transportation"
barely-true,"Republicans actually doctored emails between administration officials about Benghazi. Then, they released them to the press, trying to pass them off as real.","foreign-policy,terrorism"
mostly-true,"Gov. Lawton Chiles said ""if I were to become ... become speaker of the House it would be (his) worst nightmare.""",candidates-biography
half-true,Gov. Rick Scott signed into law a bill that gives Floridas public officials an easy way to avoid disclosing their personal finances.,"elections,transparency"
half-true,"Says Jim Renacci ran against the Washington establishment in the election, but is now hypocritically embracing it with big money, special interest fundraisers.","campaign-finance,elections"
false,On whether the governor of Massachusetts should be able to appoint an interim U.S. senator,elections
pants-fire,"Says that President Obama said, Nobody made these guys go to war. ... Now they whine about bearing the costs of their choice?","military,veterans"
false,Theres nothing in the voting instructions that weve been getting in the last several elections that lets you know about the limitations of the master lever.,elections
half-true,Thousands of Americans have been killed by illegal immigrants.,immigration
pants-fire,A bill to save teacher jobs is completely paid for by closing corporate tax loopholes.,"poverty,voting-record"
pants-fire,Super Bowl Sunday has the highest rate of domestic violence.,"crime,sports"
true,"Georgia has the 9th highest rate of adults, ages 18 to 64, without a high school diploma or GED.","education,states"
mostly-true,"There have been seven investigations (of Benghazi) led mostly by Republicans in the Congress that concluded nobody did anything wrong, but there were changes we could make.","congress,terrorism"
barely-true,"In Afghanistan, it is very, very rare that someone who is killed in action is not killed by an improvised explosive device, or IED.","military,veterans"
half-true,I helped to bring peace to Northern Ireland.,foreign-policy
true,African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.,crime
half-true,Theres now been three independent investigations (into the bridge scandal) all of which have said that Christie did not have prior knowledge of or involvement in the lane closures.,candidates-biography
mostly-true,Pakistan has 100 nuclear warheads and theyre rushing to build a lot more. Theyll have more than Great Britain sometime in the relatively near future.,"foreign-policy,nuclear"
false,Says Gov. Scott Walker is openly backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions by at least a third for current and retired public employees,"pensions,state-budget"
half-true,Gangs have increased by 40 percent since this president was elected.,"crime,pundits"
barely-true,Republican Mark Kirk is outsourcing his campaign to a Super PAC funded almost exclusively by a bunch of hedge fund billionaires. ...I dont have a Super PAC.,campaign-finance
false,Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.,"foreign-policy,nuclear"
barely-true,Says he has never received any contributions from the Koch brothers.,campaign-finance
pants-fire,Says President AbrahamLincoln tried to arm the slaves.,history
barely-true,"Part of his ride was to warn the British that were already there that, Hey, youre not going to succeed.","history,pundits"
true,Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.,campaign-advertising
true,Says Oregon ranks 30th in the nation with regard to its incarceration rate.,"crime,criminal-justice"
true,Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.,"federal-budget,military"
false,Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.,unions
pants-fire,I remember landing under sniper fire.,foreign-policy
false,Bill McCollum on the Arizona immigration law.,immigration
false,There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.,"foreign-policy,pundits"
true,Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.,"candidates-biography,ethics"
mostly-true,Ninety-five percent of all the wages in Texas are above minimum wage.,"economy,workers"
false,We dont have a (military) reserve force if something happens.,"immigration,military"
half-true,Georgias illegal-immigration legislation simply follows existing federal law.,immigration
barely-true,"Saystheres 400,000 anchor babies born in the United States a year, which areindividuals coming to our country and having their children so their children can be U.S. citizens.",immigration
true,No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.,florida
barely-true,Says Hillary Clinton has spoken such lies about my foreign policy. They said I want Japan to get nuclear weapons. Give me a break.,"foreign-policy,nuclear"
false,The error rates for the Fulton County elections department are well below the average.,elections
mostly-true,"Oregon concealed gun applications include home phone numbers, home address, Social Security numbers, what kinds of guns you have in the house whether you were dishonorably discharged from the military, what controlled substances you are taking and were you ever accused of -- accused, mind you -- of stalking.","guns,privacy"
mostly-true,"While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked.","guns,market-regulation"
true,I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.,"criminal-justice,state-budget"
mostly-true,The founders advised non-interventionism.,foreign-policy
false,The state constitution clearly says theres not to be a state income tax in Tennessee.,"legal-issues,taxes"
true,Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time.,sports
false,"In the past, President Obama has refused to meet with representatives from Cuban exile organizations.",foreign-policy
mostly-true,Weve outdrawn the Super Bowl for a little while now in the arenas and stadiums that weve followed them in for the Super Bowl. Weve gone in after [the NFL] and surpassed their ticket sales.,"pop-culture,sports"
half-true,Says Paul Workman authored legislation providing amnesty for illegal immigrants.,immigration
false,Steve Santarsiero wrote PAs Gun Safety Law.,guns
false,Milwaukees police chief can fire officers for basically no cause.,"city-government,state-budget"
half-true,Ten retired nuns were barred from voting in the 2008 Indiana Democratic primary.,elections
mostly-true,"In Virginia, people are going and getting marriage licenses who are 12 and 13, and 14 and 15 years old.","children,marriage"
true,You cant build a Christian church in Saudi Arabia.,"islam,religion"
false,The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.,"iraq,military"
true,The U.S. military footprint in Africa is nearly nonexistent.,"foreign-policy,military"
half-true,On campaign donations from Texas Capitol lobbyists.,campaign-finance
mostly-true,There are only about 10 people in the United States Senate who have any real business experience.,"congress,job-accomplishments"
barely-true,Says 50 million people would lose their health insurance if Obamacare is repealed.,"debates,health-care"
half-true,Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce.,elections
false,Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.,candidates-biography
pants-fire,"Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.","job-accomplishments,veterans"
true,"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush.""",bush-administration
pants-fire,"The 2016 federal omnibus spending bill funds illegal immigrants coming in and through your border, right through Phoenix.",immigration
half-true,Says Measures 82 and 83 authorize just one more casino.,"gambling,message-machine-2012"
half-true,"When it comes to aid, ""the United States is still about half as what European countries give as a percentage.""","foreign-policy,pop-culture"
half-true,Florida is considered the fourth-largest gambling state in the nation.,gambling
barely-true,"Georgia public sector employees do not have a say in the conditions of their employment, do not have bargaining rights or a say in their working conditions.","unions,workers"
half-true,Says that Secretary of State Jon Husted and former secretary Jennifer Brunner both have supported a provision in Senate Bill 47 that would limit the days organizers have to collect signatures for initiative and referendum petitions.,elections
pants-fire,Ken Cuccinelli tried to shut down state government.,"bipartisanship,state-budget"
false,Rhode Island is one of only six states to use E-Verify.,immigration
barely-true,"We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.",immigration
true,Three courts have found the new health care law constitutional and two have found it unconstitutional.,"health-care,legal-issues"
half-true,"Housing prices dropped for the 30 months prior to Barack Obama taking office, and they have stabilized, theyve been about flat since the president came in.","economy,housing"
mostly-true,Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.,"criminal-justice,urban"
mostly-true,The Russians didnt wear uniforms when they came in to Ukraine.,"foreign-policy,military"
half-true,"Bill McCollum ""cost the rest of us billions"" as a member of Congress, including a national debt that ""skyrocketed"" to $4.7 trillion.",candidates-biography
true,"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey.","jobs,tourism"
barely-true,"The book Little Red Riding Hood is something thats been banned in America, but not assault weapons.","education,guns"
half-true,Thomas Jefferson created the Marines for the Islamic pirates that were happening.,"military,pundits"
true,"Says that from 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff.",history
true,Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates.,campaign-finance
mostly-true,The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.,"military,stimulus"
false,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.","immigration,taxes"
barely-true,Says Wisconsin Supreme Court Justice David Prosser has prejudged matters that are likely to come before the court.,legal-issues
mostly-true,Says Hillary Clinton sent a memo to all State Department staff that said you should not do State Department business on personal email.,"ethics,transparency"
barely-true,One person has been fired at the Veterans Administration for withholding services.,veterans
barely-true,Obama has proposed a 1.4% pay increase for active duty military in 2011. This is THE LOWEST SINCE 1973 ... A LOWER PAY INCREASE THAN WELFARE RECIPIENTS!!!,"military,workers"
barely-true,Trump refuses to denounce the KKK.,candidates-biography
false,Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.,"diversity,history"
true,"Says if elected, he would be the first Mayor who lives east of 82nd.",elections
half-true,Weve seen more manufacturing jobs created since Ive been president than anytime since the 1990s. Thats a fact.,"economy,labor"
true,President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).,"florida,health-care"
true,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.,elections
mostly-true,She stood by our National Guard and Reserve and kept standing till they received health care they deserved.,military
false,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.","taxes,abc-news-week"
half-true,Says Senate Minority Leader Mitch McConnell has blocked the Senate over 400 times.,congressional-rules
true,Mental health provisions related to mass shootings got over 90 votes in the Senate.,"guns,health-care"
half-true,Says Virginia saved $300 million by rebidding a Metrorail construction project to exclude guaranteed union contracts.,"transportation,unions"
barely-true,"Not a single Republican candidate, announced or potential, is clearly and consistently supporting a path to citizenship. Not one.",immigration
half-true,"Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a reformer.",foreign-policy
mostly-true,"About 40 percent of U.S. illegal immigrants came in on an airplane, with a legal visa, and just overstayed their visa and have never gone home.",immigration
true,Florida has more concealed weapons permits than any other state.,guns
barely-true,"Says Hillary Clinton told her daughter and a government official that Benghazi was a terrorist attack, and then tells everybody else that it was a video.","foreign-policy,terrorism"
mostly-true,"I got a letter from 20 people who said they wanted their money back, 14 never gave me a penny.",campaign-finance
barely-true,Gov. Kitzhaber oversaw creation of the Oregon driver card law behind closed doors without allowing any input from citizens who represent the public interest.,immigration
half-true,There are 500 registered Republicans moving to Texas every day.,population
half-true,"Every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.","income,women"
false,On choosing a Texas House speaker,"elections,states"
true,She flunked the D.C. bar exam.,candidates-biography
barely-true,Says Patrick Murphy was named one of Americas least effective congressmen.,congress
pants-fire,"Frankly, (Hillary Clinton) doesnt do very well with women.","polls,women"
false,The gun industry isthe only business in America that is wholly protected from any kind of liability.,"guns,legal-issues"
half-true,Says Peter DeFazio votes with Nancy Pelosi 86 percent of the time.,"message-machine,voting-record"
half-true,America never made up for the gutting of the intelligence services that Bill Clinton did. I think those are (former CIA director George) Tenet's words ... that Bill Clinton gutted American intelligence.,terrorism
true,Says Barack Obama didnt keep his promise to have an immigration bill in his first year.,immigration
true,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions.""",terrorism
mostly-true,Says Thom Tillis refuses to say what we should do to combat ISIS.,"military,terrorism"
mostly-true,Federal investigators found a company that (David Perdue) ran discriminated against women -- paid them less than men for the same work.,"women,workers"
pants-fire,Nobodys invited us to the Obama events in Atlanta.,elections
true,"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.","economy,pundits"
true,Christmas trees are grown in all 50 States.,"agriculture,states"
false,Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.,"legal-issues,religion"
false,On an early date for Floridas presidential primary,elections
mostly-true,"Texas is experiencing the fastest population growth in the country, adding more than 1,000 people a day.","energy,population"
pants-fire,"A few months into office, (President Barack Obama) traveled around the globe to apologize for America.",foreign-policy
half-true,The Orlando shooter used a weapon of war.,guns
false,The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.,terrorism
barely-true,"These are radical Islamic terrorists, and (Hillary Clinton) wont even mention the word.",terrorism
half-true,We [the city of Atlanta] are overbuilt on housing.,housing
false,"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",terrorism
mostly-true,Says Hillary Clinton tripled the number of people with AIDS whose lives are being saved .. and it did not cost you any more money.,"foreign-policy,public-health"
false,Every engine manufacturer in the United States is now in the state of Texas.,"jobs,states"
false,"In 2011, (the Islamic State) attempted to attack Fort Knox.",terrorism
half-true,Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,"candidates-biography,message-machine-2012"
half-true,Says GOP Congressional candidate Scott Jones wants to build a wall. He wants to round people up and deport folks.,immigration
pants-fire,"If Buehler were elected, our vote-by-mail system would be at risk.","elections,message-machine-2012"
pants-fire,Lindsey Graham endorsed Charlie Crist for U.S. Senate.,elections
mostly-true,Tennessees appeals court judges were selected by a handful of party officials in Nashville before the system of merit selection was put into effect.,legal-issues
barely-true,Says Michael Cargill was arrested and incarcerated in Bell County.,candidates-biography
false,Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.,supreme-court
