label	statement	subjects
barely-true	Medical-grade marijuana alonewill not get that patient high no matter what level of THC CBD or any other compound is found in the plant .	marijuana,public-health
true	The United States is the oldest democracy in the world .	history
false	In the Senate version of the health reform bill Every enrollee in the Office of Personnel Management enrolled plan every enrollee has to pay a minimum of $1 per month towards reproductive rights which includes abortion .	abortion,health-care
mostly-true	Says she oversaw an audit that won the city $2 million in franchise fees .	city-budget,city-government
half-true	Together we added more jobs than any other area while I was Dane County executive .	county-budget,county-government,economy,jobs,message-machine-2012
mostly-true	Sen . Rubio has the worst vote attendance record of any Florida senator in nearly 50 years .	voting-record
barely-true	I can t sign money . That s illegal .	legal-issues
pants-fire	Justice Antonin Scalia agreed for the Supreme Court to hear a case about whetherBarack Obama is eligible to be President .	candidates-biography,obama-birth-certificate,supreme-court
mostly-true	United States of America is twenty-sixth in school performance in the world .	education
true	The average person will pay $6000 more a year under Rep . Paul Ryans Medicare proposal .	deficit,federal-budget,health-care,medicare
mostly-true	The University of Wisconsin System budget is the biggest it has ever been .	education,state-budget,taxes
true	There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate .	afghanistan,families,government-efficiency,homeland-security,iraq,military,veterans
mostly-true	Property taxes had increased 70 percent in the previous 10 years .	state-budget,state-finances,taxes
pants-fire	Barack Obama s middle name is Mohammed and he s a covert Muslim .	religion
true	Wild Bill Hickok had his first duel in the town square here . And the family legend is that he is a distant cousin of mine .	history
pants-fire	Under the new health care law the elderly will be denied care when they have passed the age limit for treatment .	health-care,medicare,message-machine
half-true	The nuclear agreement with Iran never sunsets . Theres no sunset in this agreement .	foreign-policy,nuclear
false	Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming .	climate-change,energy,foreign-policy,terrorism
true	Ohio companies export more goods and services globally than 41 other states .	health-care,income,labor,public-health,workers
barely-true	Says aWHO proposal portrays milk and dairy products as an obstacle to a healthy start in life .	agriculture,children,public-health,trade
false	Says Jon Runyan voted to end programs to aid homeless veterans .	veterans,voting-record
half-true	Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs .	state-budget
false	Barack Obama openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006 .	foreign-policy
mostly-true	More Hispanics have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket .	history,redistricting
true	Richard Nixon released tax returns when he was under audit .	taxes,transparency
mostly-true	Says Texas lawmakers in 2011 ordered school districts to test every student on their respiratory system and weight .	children,education,public-health,recreation
false	Im the only candidate for governor whos rolled out any policies so far .	elections
false	On a government spending freeze .	federal-budget,government-efficiency
half-true	Richard Burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people .	corporations,economy,taxes,workers
half-true	Workers who pick produce in Georgias fields can make $12 to $18 an hour .	immigration
mostly-true	The HOPE scholarship has helped turn our University System into one of the best in the Southeast with two institutions ranked in the top 20 of public universities in the country .	education
barely-true	Barack Obama issued a decree demanding that every public school now allow grown men and boys into the little girls bathroom .	children,education,legal-issues,sexuality
half-true	There have been more than 300 mass shootings in the United States this year more than any other country in the world .	guns,public-safety
mostly-true	Says in his years as a Texas legislator we passed three pay increases for teachers and provided them with health insurance .	education
pants-fire	Ronald Reagans philosophy of peace through strength is why the Iranians released the hostages on the same day and at the same hour that Reagan was sworn in .	foreign-policy,history
false	Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law .	guns,health-care,privacy
mostly-true	Says since Australia passed tough gun laws homicides by firearm have declined almost 60 percent .	crime,government-regulation,guns,public-safety
half-true	Under Obama families have lost over $4000 a year in income .	economy,income,message-machine-2012
true	Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections .	bipartisanship,elections,gays-and-lesbians
mostly-true	As secretary of state (Hillary Clinton) worked hard to get strong sanctions against Irans nuclear program and got Russia and China to support them .	candidates-biography,foreign-policy,nuclear
barely-true	Taxpayers even footed the bill for Perrys trip to a bachelor party in Las Vegas .	ethics,taxes,transparency,transportation
barely-true	Says Iraq has been overrun by ISIS because Hillary Clinton failed to renegotiate . . . a status of forces agreement .	foreign-policy,iraq,military,terrorism
mostly-true	The federal government borrows $4 billion every day .	deficit,federal-budget
true	Connecticut has the fifth toughest gun control laws in the country including an assault weapons ban that bans 35 different weapons .	guns
false	Under the Romney/Ryan budget interest rates on federal student loans would be allowed to double .	education
false	Says we had to cut 13 billion dollars in state spending over two years .	deficit,state-budget,state-finances
mostly-true	Obamas job approval rating is up .	job-accomplishments,pundits
pants-fire	Rhode Island didnt ratify the 13th Amendment to the Constitution to pay federal income taxes . So Rhode Island doesnt even have to pay federal income taxes .	history,taxes
half-true	Says Amazon has removed aneducational game about Gettysburg .	diversity
pants-fire	President Barack Obamas policies have forced many parts of the country to experience rolling blackouts .	energy
barely-true	Says Ive been proven right about Hillary Clintons radical call for open borders meaning anyone in the world can enter the United States without any limit at all .	immigration
false	When the Affordable Care Act was signed 17 million American children had a pre-existing condition and were uninsurable .	children,families,health-care
true	Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties .	congress,drugs,economy,jobs
false	Preventive care saves money for families for businesses for government for everybody .	health-care
half-true	Gov . (Pat) McCrory took $500000 directly out of the disaster relief fund . And you know what its for House Bill 2.	gays-and-lesbians,natural-disasters,sexuality,state-budget,state-finances,states,weather
true	In Florida its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse .	ethics,florida,health-care,legal-issues
half-true	The unemployment rate among (the) non-college-educated is well into the double digits in America . Its 4 percent or 5 percent for people who have college degrees .	jobs,workers
false	Says scientists are in dispute over whether being gay is a choice .	gays-and-lesbians,science
false	The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years .	consumer-safety,crime,criminal-justice,drugs,economy,government-regulation,history,marijuana,public-health,public-safety,recreation,market-regulation,small-business,state-finances,taxes
false	Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas .	congress,economy,jobs,taxes
barely-true	Says Missouri Democratic Senate candidateJason Kander is attending fancy dinners all over the country .	elections
mostly-true	15 years ago cancer drugs cost an average of $10000 a year . Now its $10000 a month .	health-care
false	Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues .	taxes,abc-news-week
true	There are 3 million jobs that go vacant each month in this country .	jobs
half-true	For every dollar we put in unemployment it pays back about $1.60 .	economy,stimulus
mostly-true	Since 1990 in inflation-adjusted dollars per-student funding of the (Florida) state university system from general revenue has dropped by about $4000 .	education,state-budget
false	Kasichs budget raised taxes by billions hitting businesses hard and the middle class even harder .	state-budget,taxes
true	Romney used to favor gun control and said he didn t want to go back to Reagan-Bush .	guns
false	"Joe I keep hearing you every morning talking about the biggest tax increase in history but you don t mention it s also the biggest tax cut in history . health-caretaxes	richard-durbin	Senator	Illinois	democrat	0	2	1	0	1	a comment on the Morning Joe show on MSNBC ."	
barely-true	The administration was kicking and screaming all the way with these sanctions being put in place (on Iran).	foreign-policy,nuclear
mostly-true	Texas population is projected to double in the next 50 years or so but our basic amount of water will remain about where it is now .	population,water
false	Palin had executive experience in the PTA .	candidates-biography
true	Over the last six months President Barack Obama has golfed 10 times and held 106 fundraisers but his jobs council has never met .	campaign-finance,economy,jobs,message-machine-2012,sports
false	The newly created state Immigration Enforcement Review Board can actually prosecute and get them [violators] into jail if we bring in the attorney general .	immigration
mostly-true	Wisconsins concealed-carry permit rules demand more proof than other states that safety training requirements are met rendering all existing (training) certificates insufficient as part of the permit application	government-regulation,guns
mostly-true	The city of Atlanta has $56 million in its reserves .	job-accomplishments
true	Even though men comprise 49% of the population they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).	history,states,women
mostly-true	The United States (is) the largest provider of humanitarian assistance to displaced persons and refugees .	foreign-policy,terrorism
half-true	95 percent of job creators say Wisconsin is headed in the right direction .	corporations,job-accomplishments,jobs,small-business
pants-fire	Solar panels drain the suns energy .	energy,environment
half-true	Solyndrahad robots that whistled Disney songs . Im not kidding .	corporations,energy,environment,jobs,stimulus
pants-fire	Says some Austin school district classrooms lack electrical outlets .	education,technology
mostly-true	Not a single banker a CEO from Wall Street anyone from corporate America nobody (there was) not one arrest of any of these people who brought down the economy in 2008 .	crime,financial-regulation,occupy-wall-street
false	The elimination of essentially every automobile would be offset by one volcano exploding .	climate-change,energy
barely-true	We are winning the popular vote .	elections
true	Since 2008 we have cut 5000 positions from Virginia public schools .	education,jobs,state-budget
false	The presidents proposed budget will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president .	deficit,federal-budget,history
barely-true	Says Mark Udall decided Obamacare . . He passed Obamacare with his vote .	health-care,voting-record
false	The 90 percent statistic ofsupporting background checks thats been debunked .	guns,polls
true	Bob Barr has changed his position on the Defense of Marriage Act over the years .	marriage
false	Youth unemployment is through the roof .	economy
mostly-true	Says 55 percent of council members have come from area where only 10 percent of Austinites live .	city-government
mostly-true	The transportation sales tax would cost the average consumer an estimated $112 a year .	transportation
half-true	Twenty million Americans are out of work .	jobs
false	Says that Sherrod Brown is an Obama rubber stamp for supporting the job-killing cap and trade plan .	cap-and-trade,climate-change,environment,voting-record
pants-fire	Says Marco Rubio said we should be considering internment of Muslims and maybe we should close down cafes and diners where Muslims gather and in fact compared them to the Nazi party .	diversity,homeland-security,religion,terrorism
barely-true	Every major city which has a center of poverty is run by Democrats . Every major city .	poverty
pants-fire	The attorney general requires that rape victims pay for the rape kit .	crime,women
pants-fire	Says President Barack Obamas finance team is recommending a 1% tax on all transactions at any financial institution .	social-security,taxes
mostly-true	Says there are half as many students in one Georgia technical college than there were two years ago .	education,state-finances
pants-fire	A recent Obama executive order could lead to a number of investigations by Interpol in the United States potentially aimed at American officials .	foreign-policy,homeland-security
false	If you are driving on average in America this summer you ll save according to Department of Energy figures about $70 .	energy
false	Says We do about 300 investigations a year into housing discrimination and in recent years have put about $150000 of damages into the pockets of individuals who have been treated unfairly .	civil-rights,housing
false	Says Jim Renacci opposed increasing combat bonuses for our troops .	federal-budget,job-accomplishments,message-machine-2012,military
true	46 percent of women between the age of 16 to 24 despise sexual contact in Japan .	sexuality
half-true	Theres $30 billion in expansion funds that weve paid its our money and Nathan Deal wants Washington to keep it .	medicaid
false	The President wants the U.S. to sign on to the U.N.s International Criminal Court .	foreign-policy,legal-issues
barely-true	Obamacare was invented by liberal academic theorists .	health-care
barely-true	Florida sheriffs unequivocally support the stand your groundlaw .	crime,guns,legal-issues
barely-true	American families work hard to earn $4250 a month . Obama is spending $18972 a month on each illegal immigrant child .	federal-budget,immigration
mostly-true	Mitt Romney opposed the gun lobby even Ronald Reagan .	guns
true	Just this week we received the news that for the first time Social Security is now paying out more in benefits than it s taking in . That was something that was supposed to happen in 2016 .	social-security
mostly-true	Theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever .	crime,guns,public-health
true	The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying (citizenship on) the voter rolls .	elections
pants-fire	Says Michele Bachmann said English was good enough for Jesus when he wrote the Bible .	patriotism,religion
barely-true	Ken Cuccinelli would take money away from public schools to fund private schools .	education,state-budget,taxes
barely-true	A recent Department of Labor study guessed Wall Street fees cost a worker 28 percent of the value of your plan over the span of your career .	economy,pundits,retirement
false	The United States is not modernizing its nuclear weapons .	nuclear
pants-fire	I don t describe your plan as amnesty in my ad . I don t call it amnesty .	immigration
half-true	This is the first time in Texas history - and only the fourth time in United States history - that two women are running for the top spots .	elections,women
true	The oddest thing is he doesn t want to do for America what he did for Massachusetts . He did mandate health care for Massachusetts which is HillaryCare and he doesn t want to do that for America .	job-accomplishments
pants-fire	What I have done - and this is unprecedented . is Ive said to each agency . look at regulations that are already on the books and if they dont make sense lets get rid of them .	government-regulation,market-regulation
pants-fire	When the mayor of Providences brother wrote over 100 grand in bad checks to the city Joe Fernandez didnt have the guts to prosecute him . He let him off the hook .	crime,ethics,message-machine
pants-fire	Says the Wisconsin Republican Party tweeted Happy International Womens Day You ladies should get paid less and not be able to make health care decisions .	women
false	Soy . el nico official estatal quin es un hombre de negocios .	candidates-biography
pants-fire	Says Barack Obama sold Chrysler to Italians who are going to build Jeeps in China at the cost of American jobs .	china,jobs,message-machine-2012,workers
false	Says Rick Perry said theres an administrator for every teacher in Texas public schools .	education,state-budget,state-finances
true	Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics .	sports
barely-true	A Republican-sponsored Wisconsin mining bill will take at least seven years to create jobs .	environment,government-regulation,jobs
barely-true	As Milwaukee County executive Scott Walker eliminated the waiting list for long-term care for older adults through the Family Care program .	job-accomplishments
false	The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral but also that over 10 years it would create a $6 billion surplus .	health-care
false	The health care reform bill is the largest tax increase in U.S. history .	health-care,taxes
half-true	Crist stays in $2000 a night luxury hotel suites where he racks up $1300 in mini-bar charges and doesn t pay for a dime of it himself .	candidates-biography,government-efficiency,trade
true	More than 30 cents of every state tax dollar goes to Medicaid .	debt,disability,economy,families,government-efficiency,health-care,medicaid,poverty,state-budget,state-finances,taxes
barely-true	The Obama administration . would impose on every Catholic institution every Jewish institution every Protestant institution the Obamacare standard of what you have to buy as insurance .	abortion,health-care,religion,states
half-true	Women make 77 cents for every dollar earned by men .	economy,income,poverty,wealth,women,workers
true	My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program .	crime,criminal-justice,government-efficiency,job-accomplishments,state-finances
mostly-true	We have not had unemployment this high for this long since the Great Depression .	economy,jobs
pants-fire	Says Gov . Rick Perry is spending Texans hard-earned money to live like Louie XIV .	candidates-biography,ethics,state-budget
false	Congressman Duffy has long record of voting against VA backlog fixes .	veterans
false	There were fewer civilian casualties in Cambodia than there have been from American drone attacks .	foreign-policy
mostly-true	Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines .	public-health,trade
pants-fire	By the word religion in the First Amendment the founders meant Christianity .	corrections-and-updates,history,religion
mostly-true	NFL players are living on average longer than the average male .	sports
false	Republican candidate for governor Nathan Deal explicitly voted to fund abortions .	abortion,women
false	I won the majority of the Republican vote in both New Hampshire and South Carolina .	elections
false	Says Ralph Hall is the oldest member in Congress ever .	candidates-biography,history
mostly-true	Fifteen out of the 20 most polluted cities in the world are in India and China .	climate-change,environment,foreign-policy
pants-fire	Says an investigative report concluded Ken Cuccinelli should have been prosecuted for disclosure violations but Virginias law was too weak .	ethics
barely-true	The Recovery Act saved 60000 jobs among law enforcement officials firefighters in the state of Florida plus another 20000 educators .	jobs,stimulus
half-true	Under President Barack Obama more Americans are in poverty . than at any time since the Census Bureau began keeping records on it over 50 years ago .	history,poverty
mostly-true	It is just a fact that Hamas apparently the North American spokesperson is endorsing Senator Obama .	foreign-policy
barely-true	Who would sign up to speak for a (Haitian) dictator Rob Portman .	candidates-biography
false	Under Barack Obama and the big government economy the median wage for women has dropped $733 .	economy,jobs,women
mostly-true	Austins the fastest-growing city in the country the last five years .	population
half-true	Every Florida teacher gets a pay raise .	corrections-and-updates,education,state-budget
barely-true	Obama has (a) new Christmas tree tax .	taxes
barely-true	Says under his leadership Wisconsin median household income is up 2.7% while it is down 1.3% nationally under President Obama .	economy,income,job-accomplishments
pants-fire	Says that had E-Verify been in place in Florida when 9/11 terrorists lived here we might have saved the lives of 3000 Americans .	immigration,terrorism
mostly-true	For what we spend in just one week in Iraq 800000 children could get health insurance for an entire year .	health-care
half-true	Austin is the only city in an arid landscape in the western United States dependent on a single source of water .	city-budget,city-government,water
mostly-true	U.S. Sen . Johnny Isakson has voted for $7 trillion of our national debt	debt
false	Our kids cant openly celebrate Christmas or pray in school .	education,message-machine-2012,religion
true	Her opponent : zero times a judge zero rulings zero experience on the bench .	job-accomplishments
half-true	In 29 states in this country you can still get fired for not just being gay but if your employer thinks you are gay .	gays-and-lesbians,legal-issues,states,workers
true	Less than four cents of every health care dollar is spent on prevention and public health .	health-care
mostly-true	Over the last few decades the income of the top 1 percent grew by more than 275 percent - to an average of $1.3 million a year .	economy,income,wealth
half-true	When Marcy Kaptur brought home $42 million for new manufacturing jobs Dennis Kucinich voted no .	afghanistan,economy,iraq,jobs,message-machine-2012
true	Says Texas law requires state agencies to give preference to goods produced and grown in Texas .	state-budget,state-finances
half-true	400 bills have my name on them either as a sponsor or a co-sponsor . You dont get that done unless you work with folks on the other side .	bipartisanship,candidates-biography,history,job-accomplishments
mostly-true	New York is the safest big city in the nation and our crime reductions have been steeper than any other big citys .	crime,criminal-justice,urban
false	Says Pete Gallego went and lobbied after you fired him from Congress .	candidates-biography,ethics
false	But if my opponent had his way the millions of Floridians who rely on it would ve had their Social Security tied up in the stock market this week .	medicare
false	Americans invented the automobile .	history,technology
true	Gov . Crist has never wavered in his support of the Second Amendment the right to bear arms .	guns
half-true	Says Steve Spinnett has court judgments against him for trespass and harassment .	ethics
half-true	Barack Obama ended up getting re-elected by the largest gender gap in the history of American elections .	elections,polls
barely-true	During the (Benghazi) attack a stand-down order was given and our troops were told to change their clothes four times .	foreign-policy,history,military,pundits,terrorism
pants-fire	The new health care law will force seniors into Barack Obamas government-run health care program .	medicare,message-machine,retirement
half-true	Says Ronald Reagan talked about converting the United States to the metric system .	government-regulation,market-regulation
mostly-true	I m the product of a mixed marriage that would have been illegal in 12 states when I was born .	candidates-biography
true	Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies .	agriculture,environment
true	Health care reform will not affect veterans benefits .	health-care,veterans
half-true	Says the giant African land snail carries human meningitis .	agriculture,animals,public-health
pants-fire	Welfare programs caused more long-term damage to Detroit than the atomic bomb caused to Hiroshima	economy,poverty,urban
mostly-true	BP is setting up claims offices throughout the state .	elections
pants-fire	Wisconsin state lawmakers worked seven days in 2012 but got paid for a whole year .	government-efficiency,state-budget,states
false	Says Patrick Murphy advocated for cuts to Social Security and Medicare .	candidates-biography,medicare,social-security
false	Within a few years we will be spending more on interest payments than on national security .	economy,federal-budget
half-true	Under sequestration the military was cut down to the smallest Army since 1940 the smallest Navy since 1915 .	federal-budget,military
barely-true	The Florida Supreme Court has no express authority in the Florida Constitution to remove questions from the ballot proposed by the Legislature .	florida-amendments,supreme-court
mostly-true	David Beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years .	sports,state-budget,taxes
half-true	The Republicans didn t have a budget in 02 04 06 .	federal-budget,abc-news-week
false	Says Ted Strickland admits his record on jobs and taxes is mixed and spotty .	job-accomplishments,state-finances,voting-record
true	China now owns $1.1 trillion of our debt our trade deficit last year with them was a quarter of a trillion dollars .	china,deficit,trade
false	On the success of Cash for Clunkers	economy
true	Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia .	health-care
barely-true	We just fought a Republican budget that ends Medicare as we know it .	medicare
mostly-true	The Internal Revenue code has ballooned to a 5600-page 4 million-word complicated mess that is seven times as long as the Bible with none of the good news .	taxes
true	A record number of immigrants not from Mexico are being apprehended at the border .	crime,immigration
false	Social Security and Medicare are a Ponzi scheme .	medicare,social-security
pants-fire	My opponent in November of 2008 sent a missive to the White House to President Obama-elect and said Heres how you need to sell cap-and-trade to the American people .	cap-and-trade,climate-change
barely-true	Florida remains the top travel destination across the world .	tourism
false	The majority actually want single-payer health care .	health-care
pants-fire	America has already taken in one-fourth of Mexicos entire population .	immigration
false	Right now we have sufficient reserves to take care of Tennessees lottery scholarship students for a few years more .	deficit,lottery,state-finances
false	Hillary Clinton believed NAFTA was a boon to our economy .	economy
false	Thurbert Baker kept a teen in jail who didn t even commit a felony .	legal-issues
pants-fire	A Texas law says that you cant shoot bears out of the second floor of a window .	animals,government-regulation,guns
barely-true	Three years after getting the $100 million (from Mark Zuckerberg) less than two-thirds of students in Cory Bookers Newark graduate .	education
half-true	Milwaukee has the highest incarceration rate among African-American men in the country .	crime,criminal-justice,urban
false	Under John McCain s health care plan people get a $5000 tax credit to buy a $12000 health care policy and that s a loss for you .	health-care
false	Who are the most consistently misinformed media viewers Fox viewers consistently every poll .	polls,pundits
barely-true	The (border) fence is now basically complete .	immigration
mostly-true	Under Gov . Scott Walkers proposals Money is being taken away from workers and the tax breaks given to major corporations .	corporations,message-machine,state-budget,taxes,workers
true	There are close to 900000 unemployed veterans in America right now .	economy,military,veterans
false	Virginia House Speaker Bill Howell is allied to group pushing MIXED SEX BATHROOMS in Stafford Schools .	children,education,gays-and-lesbians,sexuality
half-true	Republicans are now taking credit for provisions of the health care bill that they had tried to derail .	health-care
half-true	300000 Floridians will lose their current health plans because of Obamacare a plan Alex Sink supports .	health-care
barely-true	Rob Cornilles is a Tea Party candidate .	abortion,message-machine-2012,campaign-advertising
barely-true	Lincoln Chafee voted with President George W. Bush and the conservative leadership 76% of the time .	bipartisanship,candidates-biography,voting-record
mostly-true	There are fewerwars there are fewerpeople dying in wars now than there have been in quite some time .	foreign-policy,history,military
barely-true	So far the war in Gaza has left more than 1800 Palestinians dead - the population equivalent to 100 9/11s .	israel,terrorism
false	Says Scott Walker left college under an ethical cloud for having tried to fix the election for student body president .	candidates-biography,education,elections,ethics
false	Only 25 percent of what people buy is subject to Rhode Islands sales tax .	economy,state-finances,taxes
true	Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent .	health-care,public-health
mostly-true	The post-Soviet industrial meltdown is responsible for most of the progress in reducing carbon emissions that Europe is able to claim .	climate-change,environment,pundits
false	Says 74 percent of small-business people believe that Obamacare is a bad idea .	health-care
half-true	The immigration proposal from the Gang of Eight is not amnesty .	immigration
true	Texas has installed more wind power than any other state and all but four countries .	energy
barely-true	Says Florida Gov . Rick Scotts cuts to education are the same as his proposedcorporate income tax rate reduction .	education,state-budget,taxes
half-true	The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated .	environment,transportation
barely-true	We have more natural gas than Saudi Arabia has oil .	energy,environment,transportation
barely-true	Says President Barack Obama could basically legalize all immigrants here illegally by the sign of a pen .	immigration
false	After President Barack Obamas health care law takes full effect 100 percent of Americans will depend on some form of federal payment some form of government benefit to help provide for them .	children,families,health-care,medicaid,medicare
mostly-true	Says Texas lawmakers last year expanded public educations share of state spending .	education,state-budget,state-finances
half-true	There has been a 100 percentincrease in student debt under this Democratic White House .	debt,education
pants-fire	Under Barack Obamas watch we have expended $805 billion to liberate the people of Iraq and more importantly 4400 American lives .	federal-budget,iraq,military
barely-true	Says she made a cold call and persuaded an Illinois company to relocate to Wisconsin .	corrections-and-updates,jobs
false	The sequester has already lost 1.6 million jobs .	deficit,federal-budget,jobs
barely-true	Sotomayor ruled against the white firefighter Ricci and other white firefighters just on the basis that she thought women and minorities should be given a preference because of their skin color and because of the history of discrimination in the past . The law was totally disregarded .	pundits,sotomayor-nomination,supreme-court
mostly-true	A gallon (of gasoline) delivered to the front lines for our troops in Afghanistan cost more than $400 .	afghanistan,energy
false	Arkansas Democratic congressional candidate Chad Causey was a Washington D.C. bureaucrat .	candidates-biography,message-machine
true	Says Milken Institute rated San Antonio as nations top-performing local economy .	economy
true	A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies .	energy,government-regulation
half-true	Says New York Mayor Michael Bloomberg says we can only have three bullets and the NRA wants firearms with nukes on them .	candidates-biography,civil-rights,guns
barely-true	Everyone in this country has access to health care .	health-care
false	Social science is irrefutable that children are better off being raised by a mom and a dad .	children,gays-and-lesbians,marriage
mostly-true	Twelve percent of the garbage collected in those SOLV cleanups by volume is plastic bags .	environment
half-true	If you look at any real analysis the Trans-Pacific Partnership is going to generate better-paying jobs that are more stable .	trade
false	Say George Washington said that when government takes away citizens right to bear arms it becomes citizens duty to take away governments right to govern .	guns,history
half-true	It costs more money to put a person on death row than it does to lock them up for the rest of their lives because of attorney fees .	criminal-justice,new-hampshire-2012
false	Says Gov . Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest .	taxes
mostly-true	Sherrod Browns approval rating has plummeted to 38 percent among Ohio voters in a poll by a Democratic pollster .	elections,job-accomplishments,campaign-advertising
mostly-true	Oil companies are able to sell oil that costs no more to produce today than it did one year ago .	energy,gas-prices
true	Currently we re at 36 percent of our children born out of wedlock .	families
half-true	Barack Obama supports plans to raise income taxes . payroll taxes .	taxes
false	Says over 1 million signatures were submitted in attempt to recall Gov . Scott Walker .	elections
true	60 percent of the jobs lost in the 2008 recession were living-wage jobs . Of the jobs weve gotten back only 40 percent are living-wage .	jobs
half-true	Over 20 percent of the electorate is Hispanic in Florida .	elections
mostly-true	As a state senator in Illinois Obama made sure women got equal pay for equal work .	workers
half-true	Says MittRomneys tax plans would give an additional $250000 tax cut to millionaires and billionaires while raising taxes on the middle class .	taxes
false	TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program . we see today .	health-care
mostly-true	Says Mike Enzi is getting about 84 percent of his campaign funds from Washington-based PACs . Thats more than any senator of either party .	campaign-finance
barely-true	An average of nine children a day in the U.S. die of gunshot wounds .	guns,public-safety
true	Austin is number one in Texas in startups venture capital and patents .	city-government,economy,small-business,technology
mostly-true	In some communities for $10000 worth of (PIP) coverage its $1500 a year .	states,transportation
half-true	SaysGary Johnson and the Libertarian Party want to get rid of the public school system .	candidates-biography,children,education,families,government-regulation,history
mostly-true	Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state .	state-budget,transportation
true	(Stimulus money) went to critically important projects like studying ants in Africa .	message-machine-2012,stimulus
true	There used to be 16 workers for every one person on Social Security . . Now its three .	deficit,federal-budget
half-true	There are more than twice as many (crisis pregnancy centers) as there are legitimate abortion providers in the United States .	abortion,families,government-regulation,health-care,public-health,public-safety,religion,science,state-budget,women
barely-true	Washington politicians are paid over $200000 an hour for speeches .	campaign-finance,congress,congressional-rules,ethics,financial-regulation
true	Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana how it will be prescribed and how it will be achieved in terms of moving it into the marketplace .	drugs,government-regulation,marijuana,public-health
false	Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views .	health-care
false	Wisconsins economy has tanked under Gov . Scott Walker andso far in 2015 over 6685 people have been laid off already more than in all of 2014 .	economy,jobs
barely-true	In Virginias Medicaid program approximately 30 percent or $2.7 billion a year is lost to waste fraud and inefficiencies .	health-care,medicaid
mostly-true	Says 3000 Americans died of gunfire between the time of the Ebola scare in Dallas and the midterm elections .	guns,public-health
barely-true	Last year I stopped an Obamacare bailout and saved taxpayers $2.5 billion .	federal-budget,health-care,taxes
false	Holding up a BlackBerry McCain campaign adviser says youre looking at the miracle John McCain helped create .	candidates-biography,technology
mostly-true	Obama held one of the first meetings of his political career in Bill Ayers s home . And they ve worked together on various projects in Chicago .	candidates-biography
half-true	Says most illegal immigrants draw welfare benefits theyre sending their kids to school theyre using the public services .	education,immigration,welfare
mostly-true	Says TriMet now spends $1.63 in benefits for every $1.00 spent on wages .	transportation
half-true	When Colorado eased its medical marijuana laws fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased .	marijuana,public-safety
false	A lot of student loans are already refinanced by the federal government .	debt,education,federal-budget,financial-regulation
mostly-true	Were making more than ever off oil and gas right now but its no secret that oil production in Texas peaked in the 1970s .	children,education,energy
half-true	Says that several times in the last 15 years Austin City Council candidates have won seats after trailing by more than 4000 votes in the election prompting the runoff .	city-government,elections,history
false	Did you know ObamaCare will cost nearly twice as much as initially expected - $1.8 TRILLION	health-care
barely-true	Says $6 billion projected to accumulate in the states rainy day fund is already used .	state-budget,state-finances
barely-true	Says Julie Parrish is one of Sarah Palins mama grizzlies .	elections
mostly-true	Almost every poll has shown that Sanders vs . Trump does a lot better than Clinton vs . Trump and thats true nationally .	polls
barely-true	Greenlight Pinellas wont take existing lanes from other vehicles .	transportation
