label,statement,subjects,superlabel
True,Says Russ Feingold formed his own political group to pay himself and his staff millions .,"campaign-finance,candidates-biography",politics
True,Says some [states] with the largest reductions in crime have also lowered their prison population .,"crime,criminal-justice,state-budget",politics
True,Says she was the the only Democrat who voted against the Wall Street bailout .,candidates-biography,politics
True,Al Sharpton went to Ferguson Mo . and is declaring as a matter of fact that . Michael Brown didnt use any deadly force or posed no deadly threat to the officer .,"criminal-justice,public-safety",politics
True,Why are Muslim armies so useless against ISIS . There are 20000 or 30000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people .,"foreign-policy,iraq,military,terrorism",politics
False,John McCain said he wouldn t even sit down with the government of Spain a NATO ally that has troops in Afghanistan with us now .,foreign-policy,politics
False,Under Greg Abbott Texas four-year-olds would be forced to undergo standardized tests .,"children,corrections-and-updates,education",politics
True,Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times .,military,politics
True,The Republican Party has 21 percent party ID and shrinking .,elections,politics
False,I was totally against the war in Iraq saying for many years that it would destabilize the Middle East .,"foreign-policy,iraq",politics
False,Claims that Rep . Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate .,voting-record,politics
True,Crimea was part of Russia until 1954 when it was given to the Soviet Republic of the Ukraine .,"corrections-and-updates,history,military",politics
True,Florida still averages more students in its classrooms than any other state in the Southeast .,"education,florida",politics
True,Sixty-one percent of our active military are currently listed as overweight .,military,politics
True,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit insider knowledge of the financial industry in order to turn personal profit .,crime,politics
False,Why do we have automatic citizenship upon birth Were the only country in the world that has it .,"immigration,pundits",politics
True,There are approximately 20000 annual gun purchases in Rhode Island .,"crime,guns",politics
False,The Hollywood celebrities endorsing Hillary Clinton are in many cases celebrities that arent very hot anymore .,candidates-biography,politics
True,A 0.05 standard for drunken driving means having a glass of wine at dinner could make a person drunk .,"Alcohol,crime,criminal-justice,public-safety,transportation",politics
True,Says that since he took office there have been no large-scale attacks on the United States .,"foreign-policy,homeland-security,terrorism",politics
True,Twenty two years ago when he was running for governor Bill Nelson missed 56 percent of his votes in the U.S. House .,"candidates-biography,voting-record",politics
True,George Bush never suggested that we eliminate funding for Planned Parenthood .,"abortion,corrections-and-updates,debates",politics
False,SaysMichele Bachmann said on Fox News This country could use a president like Benjamin Franklin again .,history,politics
False,I was appointed U.S. attorney by President Bush on Sept . 10 2001 .,"debates,job-accomplishments,public-safety,terrorism",politics
True,Says there are probably 2 million it could be even 3 million criminal immigrants in the country illegally .,"homeland-security,immigration",politics
True,Says President Barack Obama released a statement on the death of brother Robin Williams before . a statement on brother Michael Brown .,criminal-justice,politics
True,I became a Republican sooner in my life than Ronald Reagan did in his .,history,politics
True,(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies .,ethics,politics
False,English is our national language . if it becomes official that means in a place like New York City you can t print ballots in any other language .,immigration,politics
True,When a Gallup poll asked about presidential candidate characteristics When they get to the question on Would you vote for a socialist it is even less popular than voting for atheists .,"candidates-biography,gays-and-lesbians,history,campaign-advertising,polls,pundits,abc-news-week,women",politics
True,Says in Chicago we take more guns off the streets than New York or L.A.,"crime,guns",politics
False,Says a car driving former University of Missouri System President Tim Wolfe ran through the students hit one of them at the MU Homecoming Parade .,pundits,politics
True,Today we stand as the highest-performing urban school district in America .,education,politics
True,After one year Tennessees students made their biggest single-year jump in achievement ever recorded in the state .,education,politics
False,Bill McCollum diverted a state plane to his home 53 times . A state auditor called it : likely a misuse of state resources .,"ethics,legal-issues,state-budget,transparency",politics
False,Poll after poll after poll shows me beating Hillary .,polls,politics
True,The people in Massachusetts like (the state health care plan) by about a 3-1 margin .,"health-care,polls,states",politics
False,Says 23 percent of ninth graders in Newark will graduate with a high school diploma in four years and we spend $100000 on their education in those four years more than is spent on any other set of students in the United States .,education,politics
False,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals .,legal-issues,politics
True,Anyone who knows you can just look it up to see if you voted .,"elections,government-regulation,legal-issues,states",politics
False,I havent really proposed (phasing out aid to Israel) in the past .,"federal-budget,foreign-policy,israel",politics
False,One of George Soros companies has provided some of the (voting) machines for some states .,elections,politics
True,First he (Obama) opposed the surge . Then he confidently predicted that it would fail . Then he tried to prevent funding for the troops who carried out the surge .,iraq,politics
True,Federal spending is all discretionary other than interest on the national debt . Social Security is discretionary . We have the discretion to change the law . Same is true with Medicare and Medicaid .,"federal-budget,pundits,abc-news-week",politics
True,Says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas .,crime,politics
True,I am the only candidate that has endorsed Bernie Sanders for President . In PA Ive got Bernies back .,elections,politics
False,War for the soul of the TxDems : 57% of Dem incumbents for Tx House LOST their primary .,elections,politics
True,On recusing herself from cases after receiving a campaign contribution,"campaign-finance,legal-issues",politics
True,Almost 88000 United States service members are still missing and unaccounted for dating back to World War II .,military,politics
False,Says judges are using Shariah law in Dearborn Mich .,religion,politics
True,Two weeks ago a man entered the worlds busiest airport in Atlanta Georgia carrying a loaded AR-15 automatic weapon with an extended-capacity 100-round magazine .,"guns,public-safety",politics
False,Says the New York Times can write a story that they know is false yet they cant basically be sued .,legal-issues,politics
True,Says Mark Warner has supported restrictions on veterans second amendment rights .,"guns,voting-record",politics
True,His biography says he was the top ROTC officer in the nation .,candidates-biography,politics
False,Says he could be the first president in modern history to be outspent .,"campaign-finance,history",politics
False,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year .,education,politics
False,From 2014 to 2015 Austins murder rate is up a whopping 83 percent .,"city-government,crime,criminal-justice",politics
True,It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so .,"privacy,terrorism",politics
True,Hillary Clinton was against setting a deadline for withdrawal but now she wants a precipitous withdrawal regardless of conditions on the ground or consequences of a defeat for the United States an RNC radio ad .,iraq,politics
True,In Ferguson Mo.youve got threeblack officers and 50 white officers with a town that is 67 percent African-American .,"crime,public-safety",politics
True,Says Republican U.S. Rep . Bob Dold continues to side with his Republican leadership and the NRA in blocking consideration of a bill that would keep firearms out of the hands of people on the terrorist watch list .,guns,politics
False,Says we got a chance to pass what I think is Oregons first human trafficking bill which has increased by 66 percent the calls to the human trafficking hotline .,human-rights,politics
False,Iran might not be a superpower but the threat the government of Iran poses is anything but tiny as Obama says .,foreign-policy,politics
True,States with the most gun laws tend to have the fewest gun deaths .,"corrections-and-updates,guns",politics
True,Obama never held a single Senate hearing on Afghanistan .,foreign-policy,politics
False,On serving out his gubernatorial term,elections,politics
False,More people in this country have seen UFOs than I think approve of George Bush s presidency .,bush-administration,politics
False,President Obama is a Muslim .,"candidates-biography,obama-birth-certificate,religion",politics
True,You (Hillary Clinton) get a subpoena and after getting the subpoena you delete 33000 emails .,"history,homeland-security,legal-issues,transparency",politics
False,More than 43 percent of all food stamps are given to illegals .,immigration,politics
True,Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors,campaign-finance,politics
True,Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers .,ethics,politics
True,usacc is coming to San Antonio which is 60% Mexican-AMERICAN .,"civil-rights,elections,immigration",politics
False,Dr . Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution .,legal-issues,politics
True,Georgia has a dropout rate thats higher than Alabama s.,"education,message-machine",politics
True,Says Obama flip-flopped on warrantless wiretapping .,terrorism,politics
True,A national study of 2500 charter schools shows that maybe 20 percent do better than the community public schools 40 percent or so do worse and the rest are not having any significant difference .,education,politics
True,Bernie Sanders passed more roll call amendments in a Republican Congress than any other member .,candidates-biography,politics
False,On switching parties .,elections,politics
True,Says Gov . Pat McCrory tried to cut education funding to its lowest budget share in over 30 years .,"candidates-biography,education,campaign-advertising,state-budget,states",politics
True,Says Mitt Romney flip-flopped on gun control .,"guns,message-machine-2012",politics
False,Says Rick Scott cut education by over a billion dollars meaning thousands of teachers lost their jobs and class sizes went up .,"children,education,message-machine-2014,state-budget",politics
True,Joe Biden is the only candidate with a plan to get us out of Iraq and keep us out .,iraq,politics
False,Amendment 4 will reduce Floridas economic output by $34 billion annually .,"economy,elections,florida-amendments",politics
True,Its the first time in the nation this many members have been drawn (by a Legislature) into the same districts where it wasnt a court order .,"elections,redistricting",politics
True,When Pakistan erupted in crisis I spoke to Musharraf before Bush did .,foreign-policy,politics
False,In Rick Perry s Texas the governor threatens to leave to secede from the greatest country in the world .,"candidates-biography,foreign-policy,history,states",politics
True,Rob Portman has taken more than $125000 from Big Oil .,elections,politics
True,Chicago Public Schools lead the country in high school graduation of an urban school system match the United States of America in kids graduating high school going on to a four-year college and are producing eighth-grade leaders in the country in math gains fourth-grade leaders in reading gains .,education,politics
True,Says 50 percent of millennials dont associate with any political party .,"elections,polls",politics
True,Says Ron Johnsons company got government loans and a grant to help expand his business,message-machine,politics
True,Says the Security Against Foreign Enemies Act of 2015 would not pause the resettlement of Syrian refugees in the United States .,immigration,politics
False,Says Travis County home to Austin is the most liberal county in the United States .,polls,politics
True,Obama voted against funding our troops .,military,politics
True,Florida Statutes require (Attorney General Bill) McCollum to consult with members of Florida s Congressional delegation before filing a lawsuit against the health care reform law .,"florida,health-care,legal-issues",politics
True,In the Paula Jones case Bill Clinton paid an $850000 penalty .,"ethics,legal-issues",politics
False,Three of five detainees swapped (for Bowe Bergdahl) are now ISIS leaders .,"foreign-policy,military,terrorism",politics
False,The first tweet was sent from Austin .,"city-government,corporations,history,technology",politics
True,Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State .,foreign-policy,politics
False,Says the Obama administration is handing out a pamphlet titled What To Do When The Veteran In Your Classroom Attempts A Mass Shooting,"corrections-and-updates,education,guns,military,veterans",politics
True,Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS .,terrorism,politics
False,Barack Hussein Obama will . force local authorities to allow Occupy protesters to live in parks .,occupy-wall-street,politics
False,Ive been involved in prosecuting a terrorist member of ISIS .,"crime,criminal-justice,foreign-policy,terrorism",politics
False,I did not say that I would not have them [Muslims] in my Cabinet .,"islam,religion",politics
True,The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education .,"education,immigration",politics
True,Says Donald Trump has supported a Canadian-style universal health care system .,elections,politics
False,Says a lip-reading instructor at the River School a Washington D.C. school for the deaf has determined that during 9/11 ceremonies Michelle Obama said All this for a damn flag .,patriotism,politics
True,Hillary Clinton agreed with (John McCain) on voting for the war in Iraq .,iraq,politics
True,Says Ann Kirkpatrick votes with her party nearly 90 percent of the time .,voting-record,politics
True,I had an uncle . who was part of the first American troops to go into Auschwitz and liberate the concentration camps .,candidates-biography,politics
False,Says Hillary Clintons State Department approved the transfer of 20 percent of Americas uranium holdings to Russia while nine investors in the deal funneled $145 million to the Clinton Foundation .,"corrections-and-updates,ethics,foreign-policy",politics
False,In the past four or five presidential elections people who poll high at the beginning are not the people who end up being the nominees .,"elections,job-accomplishments,polls",politics
False,The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan .,"history,polls",politics
True,Senator Obama has in fact never had a serious Republican challenger .,elections,politics
False,The birther movement was started by Hillary Clinton in 2008 . She was all in,obama-birth-certificate,politics
False,Says Texas proved in court that more than 200 dead people voted in the latest Texas election .,elections,politics
True,This is not a joke : the president wants to house illegal aliens on our nations military installations .,"children,immigration,military",politics
True,Says Hillary Clinton has called for a radical 550 percent increase in Syrian . refugees . . . despite the fact that theres no way to screen these refugees in order to find out who they are or where they come from .,"foreign-policy,homeland-security,human-rights,immigration,terrorism",politics
True,Says Hillary Clinton has promised to raise taxes by $1 trillion dollars .,"corrections-and-updates,campaign-advertising,pundits,taxes",politics
True,People come here to have babies . They come here to drop a child . Its called drop and leave .,"health-care,immigration,legal-issues",politics
False,According to the state of Florida you are almost twice as likely to be attacked by an alligator than by someone who happens to carry a conceal-and-carry permit .,"animals,corrections-and-updates,crime,guns",politics
True,The Arab and the Muslim nations get twice as much money as Israel .,"foreign-policy,israel",politics
True,The vast overwhelming majority of [crimes that occur with a firearm] are committed by people who dont legally possess that firearm in the first place .,"crime,criminal-justice,guns",politics
False,The Colorado caucus system for selecting Republican delegates is rigged .,"elections,ethics,campaign-advertising",politics
True,Over 80 percent of the people want the shot to vote on whether to approve same-sex marriage according to polls .,"civil-rights,gays-and-lesbians,marriage",politics
True,USA is in gun violence .,guns,politics
False,Every 28 hours an unarmed black person is shot by a cop .,"crime,diversity,public-safety",politics
False,Here s a man who brags about how he made the city safe . It was the Biden crime bill that became the Clinton crime bill that allowed him to do that .,crime,politics
False,Says the Constitution only requires her to tell the census how many people are in our home .,census,politics
False,This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls . has been supported by zero fact .,"crime,diversity,education",politics
True,Says up to a quarter of African Americans dont have government photo ID .,elections,politics
True,President Obamas uncle and aunt are illegal aliens . whove been allowed to stay in this country .,immigration,politics
True,Despite what Donald Trump claims there werent 15000 people who turned out in Phoenix to see Trump speak .,"elections,pundits",politics
True,John Kerry was at 4 percent in the polls in December of 2003 . and he ended up becoming the nominee of the party .,elections,politics
True,A federal judge said President Barack Obamas executive action on immigration is unconstitutional .,"homeland-security,immigration",politics
False,Two elections in a row (Waukesha County Clerk Kathy Nickolaus) has screwed up counting the vote,elections,politics
True,Today in America we have more people in jail than any other country on Earth .,criminal-justice,politics
False,The Muslim Brotherhood has openly stated they want to declare war on Israel .,"foreign-policy,israel,pundits,terrorism",politics
False,Elena Kagan violated the law of the United States at various points with her opposition to military recruiters .,"kagan-nomination,military,supreme-court,abc-news-week",politics
True,The U.S. has 5 percent of the worlds population 25 percent of the worlds known prison population .,criminal-justice,politics
True,There have been at least four incidents where bullets from Mexico have crossed the border .,"crime,immigration,public-safety",politics
False,Today President Obama said there will NOT be a National Day of Prayer in May .,"history,religion",politics
False,Elizabeth Townsend runs the elections office that omitted a school board race on a ballot and gave a School Board candidate faulty advice .,candidates-biography,politics
True,Says John Raese said he wants 1000 laser systems put in the sky and we need it right now .,"foreign-policy,message-machine,military,technology",politics
True,The Islamic State or ISIS was cast off by al-Qaida because it was considered too extreme .,"iraq,terrorism",politics
False,Says Barack Obama is a socialist .,candidates-biography,politics
True,The rate of U.S. female homicide victimsoutnumbers 24 other developed countries by more than 2 to 1.,"crime,guns,history,public-safety",politics
True,Alex Sink used a taxpayer-funded plane so she could get to a vacation in the Bahamas .,"ethics,florida",politics
False,Roy Blunt voted to raise his own pay 12 times while in Congress .,"candidates-biography,voting-record",politics
False,Mitt Romney wants to set a date for withdrawal from Iraq .,iraq,politics
True,Says Donald Trump claimed our armed forces are a disaster .,"foreign-policy,military",politics
True,Says under Wisconsin law he cannot remove his name from the ballot for re-election to Congress .,elections,politics
True,It would be illegal for the Fulton County Commission to raise the county tax rate .,county-government,politics
False,SaidPresident Barack Obama said he was going to stop (signature strikes).,"afghanistan,terrorism",politics
False,Says the United States has treaties with apparently 69 countries where we are obligated to defend their borders . And these were treaties that were executive treaties not authorized by Congress .,"congress,foreign-policy",politics
True,Weeks after accepting a quarter-million-dollar campaign contribution from a hospital board chairman Greg Abbott went to court against victims of a drug-taking neurosurgeon .,"campaign-finance,health-care,legal-issues",politics
False,We have a fire marshal that said Oh we cant allow more people . And the reason they wont let them in is because they dont know what the hell theyre doing .,public-safety,politics
False,We have been teaching these (Common Core) standards in Florida schools since 2010 .,education,politics
False,Says crime statistics show blacks kill 81 percent of white homicide victims .,crime,politics
False,If youre from Guatemala and you are found illegally in Mexico you are automatically jailed .,immigration,politics
False,When Congress voted to condemn Iran for sentencing a Christian pastor to death (U.S. Rep . Lois) Capps was the only member who voted no .,"congressional-rules,foreign-policy,human-rights,islam,israel,religion",politics
True,Bruce Rauner is of record that he will fully support the Trump candidacy . Its documented . Its available .,elections,politics
False,The Austin school district calendar lists 64 different dates for either a state-mandated test or make-up test .,education,politics
True,Most of the newspapers that endorsed Alex Sink also endorsed Barack Obama .,"elections,pundits",politics
False,Says Schaufler was the only Democrat who voted to stop the states health care reform plan .,voting-record,politics
True,All travelers - even babies - arriving in the U.S. by air must have a passport .,homeland-security,politics
True,Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined .,campaign-finance,politics
True,On issue after issue that really were hard to explain or understand you voted present . . . And anytime anyone raises that there s always some kind of explanation .,candidates-biography,politics
True,Federal law for Obamacare navigators does not bar or even require screening for convicted felons including individuals convicted of identity theft or fraud .,"crime,criminal-justice,health-care",politics
False,Says President Barack Obamas parents were communists .,elections,politics
True,Harvard Study Finds States With Most Gun Laws Have Fewest Gun Deaths .,"crime,criminal-justice,guns,public-safety",politics
True,It was Dan Sullivan who wrote a bill to cut Alaskans out of those decisions about where they can hunt and fish .,"congress,elections,environment,government-regulation,campaign-advertising",politics
True,A school uniform policy helps with school safety helps with truancy .,education,politics
False,Sherrod Brown voted six times to raise his own pay .,"congress,job-accomplishments,message-machine-2012,voting-record",politics
False,Says Obama wants to redesign the American flag to better offer our enemies hope and love .,patriotism,politics
False,Gun homicide is down 49 percent in the past 12 years .,guns,politics
True,Says he voted for disaster relief and full funding of FEMA .,"candidates-biography,congress,federal-budget,homeland-security,voting-record,weather",politics
False,Says it cost Massachusetts taxpayers $100000 when Mitt Romney and his staff purchased computer hard drives .,"message-machine-2012,new-hampshire-2012",politics
False,On support for gay marriage,marriage,politics
False,Says Julie Parrish voted to divert $160 million from public schools to private for-profit schools .,"education,voting-record",politics
True,Clinton has raised the most money from Washington lobbyists . from the health industry drug companies health insurance companies (and) the defense industry .,ethics,politics
True,From 05 to 09 weve had 1100 soldiers commit suicide one every 36 hours .,military,politics
True,Says $30 million gap in stadium funding forced the Portland Beavers to leave .,baseball,politics
True,Murder went up when Romney was governor . Robbery went up . Violent crimes went up .,crime,politics
True,All 28 members of NATO have pledged to spend at least 2 percent of their economy on defense . But only three countries do - Britain Greece and us .,"economy,foreign-policy,iraq,military",politics
False,Under Scott Walker Wisconsin moved from 16th to third in percentage of people with student loan debt .,education,politics
True,Says we have put more boots on the U.S . Mexico border than at any time in our history and illegal crossings are down by nearly 80 percent from their peak in 2000 .,immigration,politics
False,Says Bernie Sanders has been largely a very reliable supporter of the NRA .,"candidates-biography,guns",politics
False,Republicans actually doctored emails between administration officials about Benghazi . Then they released them to the press trying to pass them off as real .,"foreign-policy,terrorism",politics
True,Gov . Lawton Chiles said if I were to become . become speaker of the House it would be (his) worst nightmare .,candidates-biography,politics
False,If [Atlanta Mayor Kasim Reed] wants to be like Bull Connor then so be it .,occupy-wall-street,politics
True,Gov . Rick Scott signed into law a bill that gives Floridas public officials an easy way to avoid disclosing their personal finances .,"elections,transparency",politics
True,Says Jim Renacci ran against the Washington establishment in the election but is now hypocritically embracing it with big money special interest fundraisers .,"campaign-finance,elections",politics
False,On whether the governor of Massachusetts should be able to appoint an interim U.S. senator,elections,politics
False,Harry Reid has voted to give illegals Social Security benefits even for the time they were here illegally .,"immigration,message-machine,social-security",politics
False,Says that President Obama said Nobody made these guys go to war . . Now they whine about bearing the costs of their choice,"military,veterans",politics
True,What the District of Columbia was trying to do(with its handgun ban) was to protect toddlers from guns .,"criminal-justice,government-regulation,guns,history,supreme-court",politics
False,Theres nothing in the voting instructions that weve been getting in the last several elections that lets you know about the limitations of the master lever .,elections,politics
True,Thousands of Americans have been killed by illegal immigrants .,immigration,politics
False,There is currently no ability to vet these people referring to Syrian refugees .,"foreign-policy,homeland-security,immigration,terrorism",politics
False,Super Bowl Sunday has the highest rate of domestic violence .,"crime,sports",politics
True,Georgia has the 9th highest rate of adults ages 18 to 64 without a high school diploma or GED .,"education,states",politics
True,We ve lost over 5000 Americans over there in Afghanistan in Iraq and plus the civilians killed .,iraq,politics
True,There have been seven investigations (of Benghazi) led mostly by Republicans in the Congress that concluded nobody did anything wrong but there were changes we could make .,"congress,terrorism",politics
False,Im the only candidate in the Democratic primary or actually on either side who Wall Street financiers and hedge fund managers are actually running ads against .,"elections,financial-regulation,campaign-advertising",politics
True,Jimmy Langevin is having a fundraiser . . . to retire the debt from his campaign for secretary of state which was 12 years ago .,"campaign-finance,legal-issues,campaign-advertising",politics
False,In Afghanistan it is very very rare that someone who is killed in action is not killed by an improvised explosive device or IED .,"military,veterans",politics
True,I helped to bring peace to Northern Ireland .,foreign-policy,politics
True,African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do .,crime,politics
True,I have always opposed drivers licenses for illegal aliens .,"immigration,transportation,voting-record",politics
True,Theres now been three independent investigations (into the bridge scandal) all of which have said that Christie did not have prior knowledge of or involvement in the lane closures .,candidates-biography,politics
True,Wisconsin is one of several states where you can change your early ballot if you think youve made a mistake .,"city-government,elections,states",politics
True,Many of the 9/11 conspirators came from the Muslim Brotherhood including Osama bin Laden Ayman Zawahiri and Khalid Sheikh Mohammed .,"foreign-policy,history,pundits,religion,terrorism",politics
True,Gangs have increased by 40 percent since this president was elected .,"crime,pundits",politics
False,Republican Mark Kirk is outsourcing his campaign to a Super PAC funded almost exclusively by a bunch of hedge fund billionaires . . I dont have a Super PAC .,campaign-finance,politics
False,Fifty-three percent of graduates from liberal arts colleges these days cant find jobs .,education,politics
False,Says he has never received any contributions from the Koch brothers .,campaign-finance,politics
True,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses .,"education,public-safety",politics
False,Says President AbrahamLincoln tried to arm the slaves .,history,politics
False,Part of his ride was to warn the British that were already there that Hey youre not going to succeed .,"history,pundits",politics
True,Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece .,campaign-advertising,politics
True,Sharron Angle supported a Scientology plan to give massages to prisoners .,"crime,message-machine,religion",politics
True,Says Oregon ranks 30th in the nation with regard to its incarceration rate .,"crime,criminal-justice",politics
False,Says Jeb Bush has released 10 percent of his emails .,transparency,politics
False,The U.S. Census believes that by 2030 the majority of Americans will use Spanish as their first language .,"census,immigration,pop-culture",politics
True,91 percent of Latinos support the DREAM Act which allows undocumented youth to attend college but Marco Rubio opposes it .,"education,immigration,message-machine-2012",politics
False,I remember landing under sniper fire .,foreign-policy,politics
False,Says Mahmoud Ahmadinejad said that if he has a nuclear weapon he will use it to wipe Israel off the face of the earth . He will use it against the United States of America .,"foreign-policy,israel,nuclear",politics
False,Bill McCollum on the Arizona immigration law .,immigration,politics
False,There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea .,"foreign-policy,pundits",politics
False,Says Rick Perry is the guy that tracked down Democratic legislators who fled Texas in 2003 .,"bipartisanship,candidates-biography,elections,pundits,redistricting",politics
False,Rhode Islands graduated driving license has saved hundreds of lives .,"children,crime,public-safety,market-regulation",politics
False,Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world,"crime,government-regulation,guns,military,market-regulation",politics
True,Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year .,"candidates-biography,ethics",politics
False,We dont have a (military) reserve force if something happens .,"immigration,military",politics
True,Georgias illegal-immigration legislation simply follows existing federal law .,immigration,politics
False,Saystheres 400000 anchor babies born in the United States a year which areindividuals coming to our country and having their children so their children can be U.S. citizens .,immigration,politics
False,Before the HOPE scholarship 70 percent of the high school students who made 1400 or above on their SAT left the state of Georgia . Now 70 percent of those stay in the state of Georgia .,education,politics
True,No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle .,florida,politics
False,The error rates for the Fulton County elections department are well below the average .,elections,politics
True,Oregon concealed gun applications include home phone numbers home address Social Security numbers what kinds of guns you have in the house whether you were dishonorably discharged from the military what controlled substances you are taking and were you ever accused of - accused mind you - of stalking .,"guns,privacy",politics
True,The founders advised non-interventionism .,foreign-policy,politics
False,The Bush administration prosecuted 190 suspected terrorists in federal courts .,"homeland-security,legal-issues,military,terrorism",politics
True,Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time .,sports,politics
False,In the past President Obama has refused to meet with representatives from Cuban exile organizations .,foreign-policy,politics
True,Weve outdrawn the Super Bowl for a little while now in the arenas and stadiums that weve followed them in for the Super Bowl . Weve gone in after [the NFL] and surpassed their ticket sales .,"pop-culture,sports",politics
True,Says Paul Workman authored legislation providing amnesty for illegal immigrants .,immigration,politics
False,Steve Santarsiero wrote PAs Gun Safety Law .,guns,politics
False,Says Common Core is a federal mandate .,"children,education,federal-budget,states",politics
True,60 percent of Texas 8th graders are not proficient in math . Only 26% have a teacher with a undergraduate major in math .,education,politics
True,Ten retired nuns were barred from voting in the 2008 Indiana Democratic primary .,elections,politics
True,John McCain voted against the tax cuts of 2001 and 2003 wrongly claiming they helped only the rich .,"candidates-biography,message-machine,taxes",politics
True,You cant build a Christian church in Saudi Arabia .,"islam,religion",politics
False,The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq .,"iraq,military",politics
True,The U.S. military footprint in Africa is nearly nonexistent .,"foreign-policy,military",politics
True,On campaign donations from Texas Capitol lobbyists .,campaign-finance,politics
True,Says he restored prayer and the pledge in our schools .,"education,job-accomplishments,religion",politics
True,Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce .,elections,politics
False,Sherrod Brown sent billions of our tax dollars to foreign countries .,"congress,federal-budget,foreign-policy,message-machine-2012,stimulus",politics
False,Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors .,candidates-biography,politics
False,On whether President Obamas speeches to school children spread socialist ideology .,education,politics
True,Says McCain once said that on the most important issues of our day I ve been totally in agreement and support of President Bush .,bush-administration,politics
True,Says if we raise the number of third-graders who read at a third-grade level we affect everything from graduation rates to incarceration rates .,education,politics
False,The 2016 federal omnibus spending bill funds illegal immigrants coming in and through your border right through Phoenix .,immigration,politics
True,When it comes to aid the United States is still about half as what European countries give as a percentage .,"foreign-policy,pop-culture",politics
True,Says that Secretary of State Jon Husted and former secretary Jennifer Brunner both have supported a provision in Senate Bill 47 that would limit the days organizers have to collect signatures for initiative and referendum petitions .,elections,politics
False,Rhode Island is one of only six states to use E-Verify .,immigration,politics
False,We know from . the federal data that they only stop or apprehend one out of four illegal people crossing our border .,immigration,politics
False,John McCain has given erratic and inconsistent answers on when troops should return from Iraq .,iraq,politics
False,It is Hillary Clintons agenda to release the violent criminals from jail . She wants them all released .,"crime,criminal-justice,legal-issues",politics
True,You cant bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of whats going on but you can bring a gun up there .,"guns,states,technology,transparency",politics
True,Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods .,"criminal-justice,urban",politics
True,The U.S. military is in 130 countries . We have 900 bases around the world .,"federal-budget,foreign-policy,military",politics
True,The Russians didnt wear uniforms when they came in to Ukraine .,"foreign-policy,military",politics
False,It is truethat we know that ISIS is present in Ciudad Juarez (Mexico),"homeland-security,immigration,iraq,terrorism",politics
True,Most of the black scientists in this country dont come from schools like the University of Texas . They come from lesser schools .,education,politics
True,Bill McCollum cost the rest of us billions as a member of Congress including a national debt that skyrocketed to $4.7 trillion .,candidates-biography,politics
False,The White House had a live video feed of the Benghazi attacks as they occurred .,"crime,criminal-justice,foreign-policy,terrorism",politics
True,Says Donald Trump was asked if he would defend our allies . He said well first hed want to know if they made any payments to us to defend them .,"foreign-policy,homeland-security,military",politics
False,The book Little Red Riding Hood is something thats been banned in America but not assault weapons .,"education,guns",politics
True,Thomas Jefferson created the Marines for the Islamic pirates that were happening .,"military,pundits",politics
True,Says that from 1992 through 2010 every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff .,history,politics
True,Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates .,campaign-finance,politics
True,The president has added close to 68000 troops in the last year since he came into office not just the 30000 you hear but the others that were added before that .,"afghanistan,foreign-policy,military,abc-news-week",politics
