label,statement,subjects
true,On oil drilling,"energy,environment"
barely-true,We were promised. The president said we would keep unemployment under 8.5 percent (if the stimulus passed).,"economy,stimulus"
true,"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.","federal-budget,immigration"
mostly-true,"For every one mile of light-rail track that will be built, 16 miles of new road capacity will be built.",transportation
half-true,The United States is the No. 1 country in the world for energy resources. We are the king daddy dogs when it comes to energy.,"energy,environment"
half-true,"In my attorney generals office, weve cut the budget 18 percent.",state-budget
mostly-true,Says Ronald Reagan reversed his worlds largest tax cut and raised taxes when revenues did not match the expectations.,taxes
barely-true,"In fighting collective bargaining changes, Democrats are trying to protect a system that pays unionized government workers 42 percent more than non-union workers.","labor,state-budget"
half-true,Obama voted for the Bush-Cheney energy bill that put $6-billion in the pocket of big oil.,energy
true,"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.","medicare,message-machine-2012"
true,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,environment
false,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,environment
true,Social Security ... is solid through about 2040 without any changes whatsoever.,federal-budget
mostly-true,"Says under his utility rate plan, An estimated 50 percent of our residential households will see a decrease in their water and wastewater bills.","city-budget,water"
half-true,Says Gov. Jeb Bush vetoed the Quiones Plan because it was taxation without representation on a large scale.,taxes
false,On oil drilling off Virginias coast.,"energy,environment"
true,Says Texas has the 15th largest economy in the world.,"economy,states"
half-true,"As mayor, every year I was in office I did reduce taxes.",taxes
half-true,Says Mark Hass raised your taxes by $1 billion in a single day.,taxes
false,Six institutions in our country now control two thirds of the capital.,"economy,financial-regulation"
half-true,Were worse than a Third World country in terms of water quality and the way we treat our sewage.,"environment,infrastructure"
mostly-true,"John McCain ""is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts.""",taxes
mostly-true,Says Scott Walker eliminated his own office of economic development in the middle of this recession.,"jobs,message-machine"
barely-true,Typical minimum wage earners in America are teenagers living with their parents in middle class families.,"jobs,workers"
barely-true,"Earlier this year, the head of the Congressional Budget Office testified before Congress that implementation of Obamacare would cost 800,000 jobs.","health-care,jobs"
true,Michael Thurmond authored major legislation that has provided more than $250 million in tax relief to Georgias senior citizens and working families.,taxes
mostly-true,DeKalb County has graduated five police academies and three fire academies to help reach its ambitious hiring goals in both departments.,"county-budget,public-safety"
false,None of $400 million the City of Austin proposes to spend on road projects will be used to add new lanes to congested roadways.,"corrections-and-updates,transportation"
barely-true,(Rep. Bob Goodlattes) balanced budgetamendment does not require a balanced budget.,"deficit,federal-budget"
half-true,"Says constitutional amendment would help to stop unfair, double taxation on real estate.",taxes
barely-true,The size of our federal government has more than doubled since the year 2000.,federal-budget
false,"The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job.","economy,jobs"
false,"Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.","message-machine-2012,new-hampshire-2012"
true,A Republican-led softening of firearms training rules means that untrained individuals would be allowed to carry guns with a state permit.,"guns,market-regulation"
mostly-true,The employer mandate affects only 5 percent of businesses in this country.,"health-care,small-business"
false,The study that states that more than 70 percent of the traffic on the Sellwood Bridge is to/from Clackamas County has been thoroughly debunked by The Oregonian.,transportation
half-true,Recently we have seen our government debt grow by $3.4 trillion during the first 29 months of the Obama administration -- the equivalent of about $4 billion per day.,deficit
half-true,"Says Scott Browns carrying some big oil baggage because he collected over $400,000 in campaign contributions.","campaign-finance,energy"
false,I sponsored the new Buy American law,"elections,job-accomplishments"
pants-fire,"Hillary Clinton says she wants to, raise taxes on the middle class.",taxes
pants-fire,"When one person sneezes, it goes all the way through the aircraft.","health-care,transportation"
mostly-true,A test last month at the MAX station at 162nd Avenue and East Burnside saw crime down 41 percent compared with December 2009,"crime,transportation"
false,Says new GOP Wisconsin Assembly members voted to take funding away from their public schools in their districts to give it to private Milwaukee voucher schools.,"education,state-budget"
false,Says Gov. Scott Walker has made Wisconsin 2nd in the nation in losing jobs.,jobs
half-true,Gov. Rick Scott signed into law a bill that gives Floridas public officials an easy way to avoid disclosing their personal finances.,"elections,transparency"
false,This is the worst jobs recovery since the Great Depression.,economy
barely-true,"If the Sellwood Bridge is not replaced, it will have to be shut down within eight years.",transportation
barely-true,"In the last four years, our economy has grown on average 0.9 percent a year.",economy
mostly-true,"Just a little over 60 percent of your electric bill, my electric bill, 60 percent of that is pass-throughs, whether they be for building of nuclear plants or whatever they may be. A planned nuclear plant repair will only increase that percentage.","energy,nuclear"
false,On raising taxes.,"taxes,transportation"
pants-fire,A bill to save teacher jobs is completely paid for by closing corporate tax loopholes.,"poverty,voting-record"
pants-fire,A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.,"abortion,federal-budget"
barely-true,"Under the administration of Gov. Scott Walker, northern Wisconsins mining economy is moving forward and more people are getting good, high-paying jobs.",jobs
true,"Georgia has the 9th highest rate of adults, ages 18 to 64, without a high school diploma or GED.","education,states"
false,Says Ron Johnson voted five times for tax breaks that help companies ship Wisconsin jobs overseas.,"jobs,taxes"
false,Says he led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa.,job-accomplishments
barely-true,"The Obama administration is proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obamas Clean Power Plan would even save through 2030.","climate-change,environment"
pants-fire,Says Wendys founder Dave Thomas left the state literally on his deathbed to avoid the estate tax.,taxes
half-true,"Over $1 trillion was spent on anti-poverty programs in 2011, enough to give every single poor American a check for $22,000.",federal-budget
half-true,Says David Wu has presided over 137 months in which Oregons unemployment rate has been above the national average.,"economy,job-accomplishments"
false,Says Kurt Schrader cast the deciding vote that failed to extend tax cuts for Oregons middle-class families and small businesses.,taxes
barely-true,"Under a new federal regulation, it will cost Pinellas County $31 million to fix a single ditch.","environment,government-regulation"
false,Says Gov. Scott Walker is openly backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions by at least a third for current and retired public employees,"pensions,state-budget"
barely-true,"The latest evidence of Republican success is that since the beginning of the current legislative term, state unemployment has gone down almost 20% to 5% adjusted.",jobs
mostly-true,How many concerts would Taylor Swift have to perform to pay off one day of interest on our national debt? She would have to perform every day for three years.,debt
mostly-true,U.S. Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined.,federal-budget
true,Says Delaware County has more waterfront property than any other county in the state of Ohio,"environment,water"
half-true,I cut taxes 23 times when I was mayor of New York City.,taxes
mostly-true,Says new EPA water regulations would force the state to make drainage canals every bit as clean as pristine Florida river systems.,"environment,water"
barely-true,"During eight years under Ronald Reagan, African-American median income rose by about $5,000.","corrections-and-updates,economy"
half-true,"After 30 years of inaction, we raised fuel standards so that by the middle of the next decade, cars and trucks will go twice as far on a gallon of gas.","energy,environment"
false,Says Jeb Bush has released 10 percent of his emails.,transparency
true,Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.,"federal-budget,military"
true,Georgia lawmakers fuel up for the session by feasting on wild hogs.,agriculture
mostly-true,Ninety-five percent of all the wages in Texas are above minimum wage.,"economy,workers"
false,Wisconsin Gov. Scott Walkers budget okays disposing of unclaimed pound dogs to university research facilities.,state-budget
mostly-true,"While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked.","guns,market-regulation"
half-true,"John McCain's tax plan will give no reduction ""for 100-million American families.""",taxes
true,I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.,"criminal-justice,state-budget"
false,The state constitution clearly says theres not to be a state income tax in Tennessee.,"legal-issues,taxes"
true,Says Mitt Romney flip-flopped on abortion.,"abortion,message-machine-2012"
half-true,We buy 35 percent of all Chinese exports.,trade
true,Says his transportation plan would make Virginia the first state in the nation to eliminate the state tax on gasoline.,"taxes,transportation"
false,Milwaukees police chief can fire officers for basically no cause.,"city-government,state-budget"
true,"The federal government is spending $46,000 a year per family (or group of four) and could balance its budget by dropping that to $30,000.",federal-budget
half-true,(Romney's) record was that he raised taxes by $730-million.,taxes
mostly-true,There are only about 10 people in the United States Senate who have any real business experience.,"congress,job-accomplishments"
half-true,95 percent of the worlds customers are beyond our shores.,"economy,trade"
barely-true,Says he is the reason we do not pay a toll every time we pass over the bridge at MoPac and William Cannon.,transportation
mostly-true,"Barack Obama is ""the only candidate who doesn't take a dime from oil company PACs or lobbyists.""",energy
barely-true,SaysPatrick Murphys Pay More energy agenda means you could pay another $500 a year for your utility bills!,"energy,environment"
barely-true,Federal money for Medicaid expansion is guaranteed for a few years and then goes away.,"federal-budget,medicaid"
half-true,"Barack Obama will ""raise Social Security taxes.""",social-security
pants-fire,"Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.","job-accomplishments,veterans"
barely-true,"Obama voted to raise taxes on people making just $42,000.",taxes
true,Says Barack Obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.,"deficit,federal-budget"
half-true,Says Measures 82 and 83 authorize just one more casino.,"gambling,message-machine-2012"
barely-true,"Says as of November, we were ranked 45th in the nation in terms of job creation, according to the U.S. Bureau of Labor Statistics.",jobs
mostly-true,"You dont see Norway losing population, and its taxes are astronomical.",taxes
pants-fire,Ken Cuccinelli tried to shut down state government.,"bipartisanship,state-budget"
true,"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.","medicare,social-security"
barely-true,"Says economists Harvey Rosen and Martin Feldstein have said that paying for (Mitt) Romneys tax cuts would require large tax increases on families making between $100,000 and $200,000.",taxes
half-true,Says Mitt Romney put Planned Parenthood on a state medical board but failed to put a pro-life group on the same board.,"abortion,message-machine-2012"
half-true,"Housing prices dropped for the 30 months prior to Barack Obama taking office, and they have stabilized, theyve been about flat since the president came in.","economy,housing"
mostly-true,Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.,"criminal-justice,urban"
true,Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey.,transportation
barely-true,A real result of his term is Georgia having the lowest taxes per capita of any state.,taxes
true,Democrats say Chafee wants to tax equipment that enables amputee veterans to drive,taxes
pants-fire,Says a Pro-Stimulus economist admits it is not working,"economy,stimulus"
true,"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey.","jobs,tourism"
mostly-true,Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.,"health-care,job-accomplishments"
false,Says President Barack Obama has not raised taxes.,taxes
true,SaysDonald Trump called pregnant employees an inconvenience.,economy
mostly-true,McCain opposes repeal of the death tax.,taxes
mostly-true,"Says for the equivalent cost of a single mile of freeway, we have a bike infrastructure.",transportation
half-true,"If the debt ceiling is surpassed, our nation will not go into default as some suggest.","economy,federal-budget"
false,"While (Chris Christie) talks about job creation, we dont see jobs being created in this state.",jobs
mostly-true,The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.,"military,stimulus"
false,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.","immigration,taxes"
half-true,"Says when Mitt Romney was governor, Massachusetts was 47th in job creation",jobs
true,The 12 hottest years on record have come in the last 15 years.,environment
barely-true,Says Daniel Webster used taxpayer funds to build a lobbyist lounge.,"message-machine-2012,taxes"
mostly-true,Says Hillary Clinton sent a memo to all State Department staff that said you should not do State Department business on personal email.,"ethics,transparency"
half-true,"From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. we brought that down dramatically, to about 1.7 percent per year.",state-budget
mostly-true,Corporate taxes will soon be the highest in the industrialized world.,"corporations,taxes"
false,Herman Cain is a pro-choice candidate.,"abortion,message-machine-2012"
true,"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165.""",stimulus
half-true,Weve seen more manufacturing jobs created since Ive been president than anytime since the 1990s. Thats a fact.,"economy,labor"
mostly-true,"If you want to see the jobs that Ive saved and created in this storm he helped create, go anywhere in Ohio.",job-accomplishments
true,"Under Donald Trumps tax plan, 51 percent of single parents would see their taxes go up.",taxes
barely-true,"In 40 years, 23,000 chemicals came on the market and only four were regulated.","environment,public-health"
true,We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.,energy
false,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.","taxes,abc-news-week"
half-true,Says Virginia saved $300 million by rebidding a Metrorail construction project to exclude guaranteed union contracts.,"transportation,unions"
mostly-true,"In terms of the wealthiest Americans, were at the lowest tax rate since the 1950s.",taxes
pants-fire,Were inches away from no longer having a free economy.,"economy,market-regulation"
barely-true,"When I was Mayor of South Pasadena, we actually reduced the property taxes we collected.",taxes
true,Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.,"federal-budget,medicare"
true,"Were losing almost 6,000 state jobs.","jobs,state-budget"
barely-true,Google search spike suggests many people dont know why they voted for Brexit.,technology
false,"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it.",energy
half-true,Says an arts tax would provide funding for certified arts and music teachers for every elementary school serving Portland residents.,taxes
half-true,"Every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.","income,women"
mostly-true,"Since December 2010 Florida has created 540,000 new jobs.",jobs
false,On choosing a Texas House speaker,"elections,states"
mostly-true,Pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and Harrisburg has lost 40 percent of its manufacturing jobs since 2001.,jobs
true,Farouk is on fire.,job-accomplishments
false,Obamacare adds trillions to our deficits and to our national debt.,"federal-budget,health-care"
false,Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.,taxes
half-true,Says Peter DeFazio votes with Nancy Pelosi 86 percent of the time.,"message-machine,voting-record"
true,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,environment
false,"Health insurance companies are making record profits, right now.","corporations,health-care"
mostly-true,"Every 10th dollar spent by the Social Security Administration on its program for the poor is waste, or fraud, they cant validate that the people should have gotten it, totaling about $8 billion a year.","federal-budget,social-security"
false,"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",economy
mostly-true,(The farm bill) has aprovision that would in many ways reduce the deficit.,"agriculture,deficit"
mostly-true,"For the last decade, Floridians salaries have shrunk substantially when adjusted for inflation.","economy,jobs"
true,"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.","economy,pundits"
true,Christmas trees are grown in all 50 States.,"agriculture,states"
barely-true,Barack Hussein Obama will .. force Christian organizations to pay for abortions.,"abortion,message-machine-2012"
true,"Tim Kaine, as governor, proposed tax increases on people earning as little as $17,000.","state-budget,taxes"
half-true,Says the U.S. borrows 42 cents of every dollar Washington spends today and about half of that comes from countries like China.,"deficit,federal-budget"
barely-true,"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",taxes
mostly-true,"Texas is experiencing the fastest population growth in the country, adding more than 1,000 people a day.","energy,population"
half-true,"Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.","economy,medicaid"
true,Says Ohio has 77 job training programs spread across 13 state agencies.,"economy,jobs"
true,Clinton said great things about NAFTA until she started running for president.,economy
false,There are no earmarks in the stimulus bill.,"economy,stimulus"
half-true,"Says New Jersey lost private-sector jobs between 2000 and 2009 because Democrats increased taxes, fees, regulations and state spending.",jobs
half-true,Says his administration balanced two budgets with over $13 billion in deficits without raising taxes.,"deficit,state-budget"
true,Says Senate candidate Katie McGinty made thousands from companies she previously regulated.,transparency
barely-true,Congress and President Obama have accumulated more debt since he took office than the total amount of debt accumulated during the first 200 years of the United States existence.,federal-budget
true,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.,state-budget
barely-true,President Barack Obamas Fiscal Year 2013 budget proposal couldnt get support from either party in the House or the Senate.,federal-budget
false,Every engine manufacturer in the United States is now in the state of Texas.,"jobs,states"
half-true,"Thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.",state-budget
half-true,Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,"candidates-biography,message-machine-2012"
false,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",energy
pants-fire,"If Buehler were elected, our vote-by-mail system would be at risk.","elections,message-machine-2012"
mostly-true,Says he forced Washington to open up the Arctic Ocean to oil drilling.,"energy,environment"
mostly-true,"A bipartisan payroll tax cut championed by the White House has meant that the average family has an extra $1,000 in their pocket this year.","economy,taxes"
barely-true,"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent.","new-hampshire-2012,taxes"
false,"On most things except witch trials, Virginia will always have been first.","history,states"
half-true,"Because of union rules, cooks helpers moved into DMV jobs they were not trained for",government-efficiency
mostly-true,"The Great Lakes Compact has a loophole. And the loophole is that while you cannot remove the water in a big transport, you can remove it in containers of 5.7 gallons or less.",environment
barely-true,Americas tax code hasnt been updated in 30 years.,taxes
mostly-true,If our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,"economy,jobs"
mostly-true,"The Banking Committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""","financial-regulation,abc-news-week"
barely-true,Road construction bids are coming in at the lowest in the modern era.,"infrastructure,transportation"
half-true,Let's not blame President Bush for all of this. We've got a Congress who sat around on their hands and done nothing but spend a lot of money ... leaving us $9-trillion in debt that we're passing on to our grandchildren.,federal-budget
pants-fire,Foreign Trade Zones allow U.S. land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.,"foreign-policy,trade"
pants-fire,Claims credit for food tax reductions that previous Democrat regimes refused to make.,taxes
true,"Two million new jobs have been created, in California since 2011.","economy,jobs"
true,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.","environment,water"
false,[Georgia] Republicans have mismanaged unemployment benefits.,jobs
half-true,Gov. Bob McDonnell in 2010 did not even create enough jobs to keep pace with population growth in Virginia.,jobs
true,Federal regulations required the changes to Georgias drivers license renewal process.,"homeland-security,market-regulation"
half-true,"Contrary to media reports, Georgias gas tax change led to no price increase at the pump.","gas-prices,taxes"
false,There was some sort of informal commitment to build a (psychiatric) building in downtown Cleveland.,state-budget
mostly-true,Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,trade
false,"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency.","economy,jobs"
mostly-true,Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns.,taxes
pants-fire,"Says he helped bring Uline company to Kenosha area, creating 800 local jobs.","jobs,workers"
mostly-true,Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months.,"economy,small-business"
true,Sherrod Brown failed to pay his own taxes three separate times.,"message-machine-2012,taxes"
mostly-true,"Says Ronald Reagan understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.","history,taxes"
barely-true,"Since President Obama took office in January 2009, the federal government has issued more than 468,500 pages of regulations.",market-regulation
half-true,"People buy more items during Georgias sales-tax holidays, boosting economic activity.","state-budget,taxes"
mostly-true,No one in the country has ever built a brand new sports facility and created this kind of development at the same time.,"economy,sports"
barely-true,"A government analysis shows under a proposed transportation tax, metro Atlanta will create or support an additional 200,000 new jobs, including jobs that are maintained year over year.",transportation
half-true,"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",taxes
mostly-true,Says she oversaw an audit that won the city $2 million in franchise fees.,"city-budget,city-government"
half-true,Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs.,state-budget
true,Richard Nixon released tax returns when he was under audit.,"taxes,transparency"
false,On a government spending freeze.,"federal-budget,government-efficiency"
mostly-true,The federal government borrows $4 billion every day.,"deficit,federal-budget"
mostly-true,Obamas job approval rating is up.,"job-accomplishments,pundits"
pants-fire,Rhode Island didnt ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesnt even have to pay federal income taxes.,"history,taxes"
pants-fire,President Barack Obamas policies have forced many parts of the country to experience rolling blackouts.,energy
half-true,The unemployment rate among (the) non-college-educated is well into the double digits in America. Its 4 percent or 5 percent for people who have college degrees.,"jobs,workers"
false,Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.,"taxes,abc-news-week"
true,There are 3 million jobs that go vacant each month in this country.,jobs
half-true,"For every dollar we put in unemployment, it pays back about $1.60.","economy,stimulus"
mostly-true,"Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university system from general revenue has dropped by about $4,000.","education,state-budget"
false,"Kasichs budget raised taxes by billions, hitting businesses hard and the middle class even harder.","state-budget,taxes"
mostly-true,"Wisconsins concealed-carry permit rules demand more proof than other states that safety training requirements are met, rendering all existing (training) certificates insufficient as part of the permit application","government-regulation,guns"
mostly-true,The city of Atlanta has $56 million in its reserves.,job-accomplishments
pants-fire,Solar panels drain the suns energy.,"energy,environment"
pants-fire,Says some Austin school district classrooms lack electrical outlets.,"education,technology"
false,The elimination of essentially every automobile would be offset by one volcano exploding.,"climate-change,energy"
false,Youth unemployment is through the roof.,economy
mostly-true,Says 55 percent of council members have come from area where only 10 percent of Austinites live.,city-government
mostly-true,The transportation sales tax would cost the average consumer an estimated $112 a year.,transportation
half-true,Twenty million Americans are out of work.,jobs
barely-true,Every major city which has a center of poverty is run by Democrats. Every major city.,poverty
pants-fire,Says President Barack Obamas finance team is recommending a 1% tax on all transactions at any financial institution.,"social-security,taxes"
false,"If you are driving on average in America this summer, you'll save according to Department of Energy figures about $70.",energy
barely-true,"American families work hard to earn $4,250 a month. Obama is spending $18,972 a month on each illegal immigrant child.","federal-budget,immigration"
true,Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.,social-security
true,"The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America.",job-accomplishments
pants-fire,"What I have done -- and this is unprecedented ... is Ive said to each agency ... look at regulations that are already on the books and if they dont make sense, lets get rid of them.","government-regulation,market-regulation"
barely-true,"As Milwaukee County executive, Scott Walker eliminated the waiting list for long-term care for older adults through the Family Care program.",job-accomplishments
false,The health care reform bill is the largest tax increase in U.S. history.,"health-care,taxes"
mostly-true,We have not had unemployment this high for this long since the Great Depression.,"economy,jobs"
mostly-true,Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines.,"public-health,trade"
barely-true,"The Recovery Act saved 60,000 jobs among law enforcement officials, firefighters in the state of Florida, plus another 20,000 educators.","jobs,stimulus"
half-true,"Under President Barack Obama, more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.","history,poverty"
barely-true,Obama has (a) new Christmas tree tax.,taxes
mostly-true,U.S. Sen. Johnny Isakson has voted for $7 trillion of our national debt!,debt
true,"Her opponent: zero times a judge, zero rulings, zero experience on the bench.",job-accomplishments
true,Says Texas law requires state agencies to give preference to goods produced and grown in Texas.,"state-budget,state-finances"
false,Americans invented the automobile.,"history,technology"
half-true,Says Ronald Reagan talked about converting the United States to the metric system.,"government-regulation,market-regulation"
true,Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies.,"agriculture,environment"
false,"Within a few years, we will be spending more on interest payments than on national security.","economy,federal-budget"
half-true,"Under sequestration, the military was cut down to the smallest Army since 1940, the smallest Navy since 1915.","federal-budget,military"
half-true,"The Republicans didn't have a budget in '02, '04, '06.","federal-budget,abc-news-week"
false,On the success of Cash for Clunkers,economy
mostly-true,"The Internal Revenue code has ballooned to a 5,600-page, 4 million-word complicated mess that is seven times as long as the Bible with none of the good news.",taxes
false,Social Security and Medicare are a Ponzi scheme.,"medicare,social-security"
false,Hillary Clinton believed NAFTA was a 'boon' to our economy.,economy
true,"Texas has installed more wind power than any other state, and all but four countries.",energy
half-true,The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated.,"environment,transportation"
half-true,There has been a 100 percentincrease in student debt under this Democratic White House.,"debt,education"
barely-true,Says she made a cold call and persuaded an Illinois company to relocate to Wisconsin.,"corrections-and-updates,jobs"
mostly-true,A gallon (of gasoline) delivered to the front lines for our troops in Afghanistan cost more than $400.,"afghanistan,energy"
false,"Arkansas Democratic congressional candidate Chad Causey was a Washington, D.C. bureaucrat.","candidates-biography,message-machine"
true,Says Milken Institute rated San Antonio as nations top-performing local economy.,economy
true,A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies.,"energy,government-regulation"
mostly-true,"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",environment
half-true,"If you look at any real analysis, the Trans-Pacific Partnership is going to generate better-paying jobs that are more stable.",trade
false,Says Gov. Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.,taxes
mostly-true,Oil companies are able to sell oil that costs no more to produce today than it did one year ago.,"energy,gas-prices"
half-true,"Barack Obama supports plans to raise ""income taxes ... payroll taxes.""",taxes
true,"60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage.",jobs
half-true,"Says MittRomneys tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",taxes
mostly-true,"In some communities, for $10,000 worth of (PIP) coverage its $1,500 a year.","states,transportation"
mostly-true,Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state.,"state-budget,transportation"
true,(Stimulus money) went to critically important projects like studying ants in Africa.,"message-machine-2012,stimulus"
true,There used to be 16 workers for every one person on Social Security. ... Now its three.,"deficit,federal-budget"
false,"Wisconsins economy has tanked under Gov. Scott Walker andso far in 2015 over 6,685 people have been laid off, already more than in all of 2014.","economy,jobs"
false,"Holding up a BlackBerry, McCain campaign adviser says, ""youre looking at the miracle John McCain helped create.""","candidates-biography,technology"
mostly-true,Says TriMet now spends $1.63 in benefits for every $1.00 spent on wages.,transportation
barely-true,Says $6 billion projected to accumulate in the states rainy day fund is already used.,"state-budget,state-finances"
barely-true,Greenlight Pinellas wont take existing lanes from other vehicles.,transportation
barely-true,"Perdue mismanaged Pillowtex, and nearly 8,000 people got laid off.",economy
barely-true,"We now know these firms areunwilling to put up any private money, for Californias high-speed rail project.","state-finances,transportation"
barely-true,The economy we preside over today is better than the one we inherited.,economy
false,We must deal with the here and now and assure affordable fuel for America by increasing domestic production.,energy
mostly-true,"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.","health-care,states"
false,"Middle-class families throughout America (would) have to pay $6,000 per year to pay for tax cuts for the wealthy.","federal-budget,taxes"
mostly-true,Today New Mexico (has) the sixth-fastest growing economy.,economy
false,"The Texas leg of the Keystone pipeline has already created 4,800 jobs in just the year its been up and running.","energy,jobs"
false,McCain opposed the border fence.,"immigration,message-machine"
mostly-true,"Taxpayer money will provide iPod Touch devices to high school students in Utah, BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa.",stimulus
false,On transparency in dealing with the Republican Party of Florida's financial issues.,transparency
mostly-true,Says a drug test can be performed for just $4 or $5.,"drugs,welfare"
mostly-true,"Oregon House Republicans jobs plan could generate more than 50,000 jobs over five years.",jobs
half-true,"Says that before Rick Perry became governor, only 4 percent of our total labor force was a minimum wage job ... Today, that number has more than doubled (to) 9.5 percent.","economy,jobs"
