label,statement,subjects
half-true,"Every 20 seconds, a child dies because they lack access to clean water and sanitation.",water
barely-true,Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.,health-care
half-true,Solar and wind energy are both cheaper than nuclear right now.,"energy,environment"
mostly-true,Says Hillary Clinton wonhealth care for 8 million children.,"health-care,public-health"
pants-fire,Says abortion is the most common surgery in our country.,abortion
half-true,"Teenage births cost Texas taxpayers $1.1 billion in health care, foster careand lost tax revenue in 2010 alone.","abortion,sexuality"
false,It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday.,weather
barely-true,We came out against Deepwater and everybody is now paying for [the project] in their electric bills.,"energy,environment"
mostly-true,Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce.,health-care
barely-true,Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.,"candidates-biography,health-care"
true,Most state employees could pay twice as much toward their health care premiums and it would still be half the national average,"health-care,state-budget"
half-true,State Medicaid expansion will save our treasury $1 billion over the next eight years.,"medicaid,state-budget"
true,"More people hunt and fish in Texas in a given year than attend the... games of the Dallas Cowboys, the Dallas Mavericks, the Houston Texans and the Houston Rockets combined.","environment,recreation"
barely-true,"When they passed Obamacare, they put a bailout fund in Obamacare. We led the effort and wiped out that bailout fund.",health-care
mostly-true,An amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws.,"animals,state-budget"
false,A defense bill includes language that would require military hospitals to provide abortions on demand.,abortion
half-true,We are the only major country on Earth that doesnt guarantee health care to all people as a right.,health-care
true,"Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if theyve been studying, will get a lower score than they did the first time around?","children,education"
barely-true,"On HealthCare.Gov, Texan Mark Sullivan found a good health insurance plan that includes dental, for less than $80 a month.","corrections-and-updates,health-care"
true,I'm proud to have had a 100 percent pro-life voting record.,abortion
pants-fire,Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.,health-care
barely-true,"I would love to see us have in this country what I helped lead in Arkansas...Amendment 65 (which) says that we believe life begins at conception, and that we ought to do everything in the world possible to protect it until its natural conclusion.",abortion
false,"If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.","health-care,medicare"
mostly-true,We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.,health-care
mostly-true,90 percent of all pain medications are prescribed in the United States.,drugs
half-true,Congress secured special Obamacare rules to prevent their healthcare costs from rising.,"congress,health-care"
half-true,"More than two months ago President Barack Obama signed a bill for more than $1 billion in Zika funding, but the federal government has still only committed $7 million to help Florida.","federal-budget,public-health"
half-true,For the cost of the Iraq War we couldve ended world hunger for 30 years.,"hunger,iraq"
true,"Says a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.","public-health,taxes"
half-true,"Before this law was passed, Americans were told they could keep their current health care plans. After it became law, the administration issued regulations stating nearly half of Americans would lose their current plan.",health-care
half-true,"I built the last nuclear plant not only in the state, but in the country.","energy,nuclear"
mostly-true,"When you have 8,000 veterans a year committing suicide, then you have a serious problem.","public-health,veterans"
true,I dont understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.,"cap-and-trade,climate-change"
barely-true,"In a few months, this deal would give Iran $150 billion for its $300 billion to $400 billion economy, which is like $8 trillion flowing into the United States treasury.","foreign-policy,nuclear"
barely-true,This president ... could have gotten crippling sanctions against Iran. He did not.,"foreign-policy,nuclear"
half-true,"After prenatal diagnosis, 90 percent of Down syndrome children in America are aborted.","abortion,health-care"
mostly-true,"A small majority of Americans dont think they like the Affordable Care Act, but a large majority of Americans dont want to do away with the protections that are in the Affordable Care Act.","health-care,polls"
half-true,Says one in three Texas children drop out of high school.,"children,education"
false,"John McCain has ""a consistent pattern of ducking important environmental votes.""",environment
true,"Closing the tobacco loophole would save Missouri taxpayers $50,000,000","public-health,state-budget"
false,Health care premiums up 90 percent in New Hampshire.,health-care
half-true,The United States has the best health care delivery system in the world.,health-care
pants-fire,"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""",health-care
barely-true,Says Charlie Crist signed the nations harshest marijuana laws.,"crime,marijuana"
mostly-true,Says she stopped Capital Metro from raising fares for senior and disabled citizens.,disability
half-true,"He positions himself as pro environment, but he scored a zero yes, zero from the League of Conservation Voters last year.",environment
true,Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,"climate-change,elections"
true,So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.,abortion
true,This kind of snowstorm happens every 10 or 15 years.,weather
false,We have invested record funding in protecting our environment.,environment
mostly-true,$2.4 million of the NIH dollars was spent on origami condoms.,"ebola,public-health"
half-true,Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.,"government-regulation,health-care"
false,Says Hillary Clinton is wrong to say he mocked a disabled reporter.,"candidates-biography,disability"
half-true,The Affordable Care Act is making families pay double-digit premium increases.,health-care
mostly-true,Many uninsured Americans are young.,health-care
true,"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",health-care
true,"Says Texas has one state inspector for every 4,500 oil and gas wells.","energy,environment"
false,"Public support for abortion is actually going down a little bit, polls show.","abortion,polls"
mostly-true,The impact of the 2010 federal health care legislation will be huge on Georgia.,health-care
false,We have doubled the distance our cars will go on a gallon of gas.,"energy,environment"
barely-true,Weve caught Iran cheating on the interim (nuclear) deal.,"foreign-policy,nuclear"
true,McCain opposes a woman's right to choose.,abortion
barely-true,By the year 2015 (Medicaid will) take up half our budget.,health-care
barely-true,"Says the Congressional Budget Office said if youre going to buy your own policy with these (health care) exchanges youll be paying 10 percent more ... about $2,100 more for a family.",health-care
pants-fire,"Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.",health-care
false,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",health-care
true,Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,"climate-change,environment"
mostly-true,"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.",health-care
half-true,"As many as 22,000 Americans die each year because they dont have health insurance.",health-care
false,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.","taxes,water"
barely-true,"Says Rob Portman voted for the bipartisan bill to affirm climate change is real, humans significantly contribute to it and it needs to be addressed.","energy,environment"
mostly-true,California has the same water infrastructure from when we were 16 million people.,"infrastructure,water"
half-true,97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,"abortion,public-health"
true,Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,"animals,crime"
mostly-true,"In America, we pay, by far, the highest prices in the world for prescription drugs.","economy,health-care"
half-true,Large parts of Florida have experienced years of below average rainfall.,environment
pants-fire,Obamacare isnt helping anyone.,health-care
false,"It will cost $50,000 per enrollee in Obamacare over the next 10 years.","health-care,taxes"
true,"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.","children,education"
barely-true,President Obama funneled $716 billion out of Medicare at the expense of the elderly.,"federal-budget,medicare"
half-true,"Says that under the new healthcare law, full- and part-time workers will be required to buy insurance costing $375 to $1,000 a month, starting in 2014.",health-care
mostly-true,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",health-care
half-true,I just want to assure [you] were not talking about cutting Medicare benefits.,"health-care,medicare"
true,No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,"energy,nuclear"
half-true,"There are only four countries in the world that ... legalize abortion after five months -- China, North Korea, Canada and the U.S.",abortion
mostly-true,Says Tom Cotton voted to turn Medicare into a voucher system.,medicare
mostly-true,"John McCain ""took on the drug industry.""",health-care
true,Says Mitt Romney flip-flopped on abortion.,"abortion,message-machine-2012"
true,Georgia has the fifth-highest number of uninsured people of any state in the union.,"medicaid,state-budget"
true,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",abortion
half-true,"A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.","health-care,medicaid"
half-true,Says Oregon recyclers cant recycle plastic bags,environment
barely-true,(U.S. Rep. Jack Kingston) voted to fund (Obamacare).,health-care
mostly-true,Says Ted Cruzswife Heidi will be the very first pro-life first lady.,abortion
pants-fire,A company with 20 employees could go out of business because of health care law requirements to buy insurance.,"health-care,small-business"
pants-fire,Its just crazy that the government will ... make it illegal to use the old [incandescent] bulbs.,"energy,environment"
mostly-true,Florida ranks first in the nation for access to free prekindergarten.,"children,education"
half-true,"You go down to Miami and when its flooding at high tide on a sunny day, fish are swimming through the middle of the streets.",climate-change
barely-true,"Did you know under President Obama family health care premiums have increased $4,154 on the average?",health-care
half-true,Medicaid expansion isnt necessarily a very popular issue on the street.,medicaid
pants-fire,Says his patents in ultrasound have revolutionized modern medicine.,health-care
half-true,Every dollar spent in the new Obamacare system ... goes to private-sector insurance companies.,health-care
pants-fire,President Barack Obama is ending Medicare as we know it.,"health-care,medicare"
pants-fire,"If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.",health-care
pants-fire,The Kochs stand to make around $100 billion if the government approves the Keystone XL pipeline.,"energy,environment"
half-true,"If youre one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.",health-care
barely-true,Says state Sen. Alberta Darling is allowing mercury to harm our children because she voted against an electronics recycling bill.,environment
mostly-true,This bill allows Virginia to join about 23 other states that have an ultrasound procedure before an abortion.,abortion
false,You might be surprised to know that 137 billion gallons flows (into Lake Erie) every day. You might be surprised to know that only 86.3 billion gallons flow out. ... Leaving us a net surplus of approximately 50 billion gallons a day.,"environment,water"
half-true,Georgia lawmaker pushes bill banning creation of glow in the dark human-jellyfish hybrids.,"science,states"
barely-true,Says Obamaexempted Congress and their staff from the full effect of the (health care) law.,health-care
false,Abortion services are well over 90 percent of what Planned Parenthood does.,"abortion,federal-budget"
barely-true,"Says the one person (Donald Trump)has suggested that would make a good justice is his sister, who is a court of appeals judge appointed by Bill Clinton. She is a hardcore pro-abortion liberal judge.","abortion,supreme-court"
false,Says the Medicaid fraud rate in Virginia was fact-checked and found to be 0.47 percent.,"health-care,medicaid"
false,The presence of gorillas calls into question the concept of evolution.,science
true,On oil drilling,"energy,environment"
barely-true,"The Foundation for Government Accountability, which supported a Florida law requiring drug testing of welfare recipients, is a Koch brothers affiliated group.","drugs,florida"
half-true,The United States is the No. 1 country in the world for energy resources. We are the king daddy dogs when it comes to energy.,"energy,environment"
true,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.,"foreign-policy,nuclear"
true,"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.","medicare,message-machine-2012"
true,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,environment
false,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,environment
mostly-true,"Says under his utility rate plan, An estimated 50 percent of our residential households will see a decrease in their water and wastewater bills.","city-budget,water"
half-true,Says Mitt Romney and Paul Ryan would eliminate the guarantee of Medicare.,"health-care,medicare"
false,On oil drilling off Virginias coast.,"energy,environment"
half-true,Were worse than a Third World country in terms of water quality and the way we treat our sewage.,"environment,infrastructure"
barely-true,"Earlier this year, the head of the Congressional Budget Office testified before Congress that implementation of Obamacare would cost 800,000 jobs.","health-care,jobs"
true,"According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats.",health-care
mostly-true,[T]his breed (of pit bulls) is most often associated with aggressive behavior.,animals
mostly-true,Says Marco Rubio would take away a womans right to choose for victims of rape or incest.,"abortion,voting-record"
false,"John McCain accused Barack Obama ""of letting infants die.""",abortion
mostly-true,The employer mandate affects only 5 percent of businesses in this country.,"health-care,small-business"
mostly-true,More than 60 percent of people in America support Planned Parenthood and only 11 percent approve of Congress.,"abortion,congress"
barely-true,There is majority support for the Democrats' health care plans.,health-care
pants-fire,"When one person sneezes, it goes all the way through the aircraft.","health-care,transportation"
true,"Following the 2009 session, Texas House Speaker Joe Straus was acknowledged and thanked for his tireless efforts by Planned Parenthood, the nations premier abortion provider.",abortion
mostly-true,"Just a little over 60 percent of your electric bill, my electric bill, 60 percent of that is pass-throughs, whether they be for building of nuclear plants or whatever they may be. A planned nuclear plant repair will only increase that percentage.","energy,nuclear"
pants-fire,A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.,"abortion,federal-budget"
mostly-true,More people without health care since George Bush took office; more children in poverty since George Bush took office.,health-care
false,On mandating health care coverage.,health-care
half-true,On using embryonic stem cells for medical research.,health-care
false,"If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars.",health-care
false,Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.,health-care
barely-true,"The Obama administration is proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obamas Clean Power Plan would even save through 2030.","climate-change,environment"
mostly-true,Pakistan has 100 nuclear warheads and theyre rushing to build a lot more. Theyll have more than Great Britain sometime in the relatively near future.,"foreign-policy,nuclear"
barely-true,"Under a new federal regulation, it will cost Pinellas County $31 million to fix a single ditch.","environment,government-regulation"
false,Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.,"foreign-policy,nuclear"
half-true,Says the United States has the worlds greatest health care system.,health-care
true,Says Delaware County has more waterfront property than any other county in the state of Ohio,"environment,water"
barely-true,"John McCain's health care plan ""leaves you on your own to pay McCains health insurance tax.""",health-care
false,"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...",health-care
pants-fire,"In a sweetheart deal members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.",health-care
mostly-true,Says new EPA water regulations would force the state to make drainage canals every bit as clean as pristine Florida river systems.,"environment,water"
half-true,"After 30 years of inaction, we raised fuel standards so that by the middle of the next decade, cars and trucks will go twice as far on a gallon of gas.","energy,environment"
pants-fire,"Karen Handel would have felt like it was OK to go in and abort Sarah Palins son Trig, who has Down syndrome.",abortion
barely-true,"Eighty-five percent of Floridians who will benefit from expanding Medicaid are single, childless adults.","health-care,medicaid"
barely-true,Says Hillary Clinton has spoken such lies about my foreign policy. They said I want Japan to get nuclear weapons. Give me a break.,"foreign-policy,nuclear"
mostly-true,"When I become the nominee, the Democratic nominee, I will be the only pro-choice candidate on the ballot.",abortion
mostly-true,"While the smoking rate nationally has fallen, more than 18 percent of Georgians still light up.",public-health
true,Says Mitt Romney flip-flopped on abortion.,"abortion,message-machine-2012"
half-true,53 percent of Americans cut back on their health care in the last year because of costs.,health-care
mostly-true,"In Virginia, people are going and getting marriage licenses who are 12 and 13, and 14 and 15 years old.","children,marriage"
mostly-true,Republican ideas on health care dont give people an option to even enroll in something that they can afford.,health-care
barely-true,SaysPatrick Murphys Pay More energy agenda means you could pay another $500 a year for your utility bills!,"energy,environment"
barely-true,Says 50 million people would lose their health insurance if Obamacare is repealed.,"debates,health-care"
barely-true,Federal money for Medicaid expansion is guaranteed for a few years and then goes away.,"federal-budget,medicaid"
true,"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs.",disability
barely-true,John Kitzhaber is the only pro-choice candidate in the race for governor.,abortion
half-true,Says marijuana use among Colorado high school students has not increased since legalization.,marijuana
true,Several elected state officials have opened their homes to children in need of loving families.,children
true,"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.","medicare,social-security"
half-true,Says Mitt Romney put Planned Parenthood on a state medical board but failed to put a pro-life group on the same board.,"abortion,message-machine-2012"
true,Three courts have found the new health care law constitutional and two have found it unconstitutional.,"health-care,legal-issues"
half-true,"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.","drugs,health-care"
true,Florida is 49th in per capita spending on mental health care.,health-care
barely-true,The nations food supply is 99.99 percent safe.,food-safety
true,"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid.",oil-spill
half-true,Our whole food system in this country...most of it is genetically engineered. And (there is) no testing for the health consequences of this food.,consumer-safety
mostly-true,Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.,"health-care,job-accomplishments"
half-true,To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.,health-care
true,The 12 hottest years on record have come in the last 15 years.,environment
pants-fire,Bill White has presided over the construction of what may be the worlds largest abortion clinic.,abortion
half-true,One in three American women will have had an abortion by the time she reaches the age of 45.,abortion
mostly-true,"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",public-health
false,Herman Cain is a pro-choice candidate.,"abortion,message-machine-2012"
true,President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).,"florida,health-care"
pants-fire,Abortion is the second-most conducted surgical procedure in this country.,"abortion,health-care"
true,"In New Orleans, nearly100 percent of our kids are in charter schools.","education,natural-disasters"
barely-true,"In 40 years, 23,000 chemicals came on the market and only four were regulated.","environment,public-health"
true,Mental health provisions related to mass shootings got over 90 votes in the Senate.,"guns,health-care"
true,Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.,"federal-budget,medicare"
true,Says abortions are decreasing.,abortion
pants-fire,Those who fail to buy health insurance under Obamacare face the threat of jail time.,health-care
mostly-true,The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Dominos or Pizza Hut.,health-care
false,Obamacare adds trillions to our deficits and to our national debt.,"federal-budget,health-care"
barely-true,The only people in this town that have voted to cut Medicare spending are the people who voted in favor of Obamacare. Thats a fact.,medicare
true,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,environment
false,"Health insurance companies are making record profits, right now.","corporations,health-care"
false,Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.,health-care
barely-true,Barack Hussein Obama will .. force Christian organizations to pay for abortions.,"abortion,message-machine-2012"
barely-true,"Alex Sink was ""the first official who said that BP should pay $25 million for an ad campaign to promote Florida tourism.""",oil-spill
false,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.,health-care
half-true,"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",health-care
half-true,"Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.","economy,medicaid"
barely-true,Gov. Romney's own health care plan in Massachusetts ... requires by law that a representative from Planned Parenthood sit on the MassHealth advisory board.,abortion
mostly-true,Says Hillary Clinton tripled the number of people with AIDS whose lives are being saved .. and it did not cost you any more money.,"foreign-policy,public-health"
mostly-true,Says he forced Washington to open up the Arctic Ocean to oil drilling.,"energy,environment"
barely-true,The insurance risk corridors arent going broke like Republicans predicted.,health-care
true,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices.""",health-care
mostly-true,"The Great Lakes Compact has a loophole. And the loophole is that while you cannot remove the water in a big transport, you can remove it in containers of 5.7 gallons or less.",environment
false,"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",health-care
false,Alex Sink wants to cut Medicare.,"health-care,medicare"
true,"Every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured.",health-care
true,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.","environment,water"
barely-true,Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists -- just the pillars where the boardwalk used to be.,"tourism,weather"
barely-true,"Medical-grade marijuana alonewill not get that patient high, no matter what level of THC, CBD or any other compound is found in the plant.","marijuana,public-health"
false,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""","abortion,health-care"
half-true,The nuclear agreement with Iran never sunsets. Theres no sunset in this agreement.,"foreign-policy,nuclear"
false,"Preventive care saves money, for families, for businesses, for government, for everybody.",health-care
false,Says scientists are in dispute over whether being gay is a choice.,"gays-and-lesbians,science"
mostly-true,"15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month.",health-care
barely-true,The administration was kicking and screaming all the way with these sanctions being put in place (on Iran).,"foreign-policy,nuclear"
mostly-true,"Texas population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.","population,water"
pants-fire,Solar panels drain the suns energy.,"energy,environment"
false,The elimination of essentially every automobile would be offset by one volcano exploding.,"climate-change,energy"
barely-true,Says Mark Udall decided Obamacare. ... He passed Obamacare with his vote.,"health-care,voting-record"
half-true,Theres $30 billion in expansion funds that weve paid its our money and Nathan Deal wants Washington to keep it.,medicaid
barely-true,Obamacare was invented by liberal academic theorists.,health-care
false,The United States is not modernizing its nuclear weapons.,nuclear
false,"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.",health-care
false,The health care reform bill is the largest tax increase in U.S. history.,"health-care,taxes"
mostly-true,Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines.,"public-health,trade"
false,Republican candidate for governor Nathan Deal explicitly voted to fund abortions ...,"abortion,women"
mostly-true,"For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year.",health-care
true,Less than four cents of every health care dollar is spent on prevention and public health.,health-care
false,"But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week.",medicare
true,Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies.,"agriculture,environment"
true,Health care reform will not affect veterans' benefits.,"health-care,veterans"
true,Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,health-care
barely-true,We just fought a Republican budget that ends Medicare as we know it.,medicare
false,Social Security and Medicare are a Ponzi scheme.,"medicare,social-security"
pants-fire,"My opponent in November of 2008 sent a missive to the White House, to President Obama-elect, and said, Heres how you need to sell cap-and-trade to the American people.","cap-and-trade,climate-change"
false,The majority actually want single-payer health care.,health-care
false,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",health-care
half-true,Republicans are now taking credit for provisions of the health care bill that they had tried to derail.,health-care
half-true,"300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports.",health-care
true,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,"health-care,public-health"
false,Says 74 percent of small-business people believe that Obamacare is a bad idea.,health-care
half-true,The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated.,"environment,transportation"
barely-true,Everyone in this country has access to health care.,health-care
mostly-true,"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",environment
false,TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.,health-care
false,Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,health-care
barely-true,"In Virginias Medicaid program, approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.","health-care,medicaid"
mostly-true,"Says 3,000 Americans died of gunfire between the time of the Ebola scare in Dallas and the midterm elections.","guns,public-health"
half-true,"When Colorado eased its medical marijuana laws, fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased.","marijuana,public-safety"
false,Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,health-care
barely-true,Austin ISD has the highest graduation rate of every major city in Texas.,"children,education"
mostly-true,Says Marco Rubio opposes abortioneven in the case of rape and incest.,"abortion,candidates-biography"
mostly-true,"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.","health-care,states"
mostly-true,Says a drug test can be performed for just $4 or $5.,"drugs,welfare"
true,More children die in agricultural jobs than in any other industry.,"children,labor"
false,Says rabid animals from other states carry different strains of rabies that Florida vaccines and serums dont affect.,animals
false,The health care law is the largest tax [increase] in the history of our country,"health-care,taxes"
half-true,"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.","health-care,medicare"
false,Nevada will be energy independent within the immediate future.,"energy,environment"
half-true,"Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women dont need you!",abortion
half-true,"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",health-care
barely-true,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.","federal-budget,health-care"
false,Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,"health-care,message-machine"
false,"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",health-care
pants-fire,Says Barack Obama knew half of the population of the United States would lose their health insurance.,health-care
half-true,"If you like your health care plan, you can keep your health care plan.",health-care
half-true,Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,"medicare,social-security"
barely-true,"In Florida, 300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they dont have health insurance.",health-care
pants-fire,Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down.,"agriculture,animals"
barely-true,"Says that even if you have no children, under Obamacare, you would still have to carry insurance that covers pediatric, maternity and newborn care even though you do not need it.",health-care
pants-fire,Sen. Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources.,"energy,environment"
mostly-true,Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,"corrections-and-updates,medicare"
half-true,"John McCain would ""reduce oversight of health insurance.""",health-care
false,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",health-care
true,"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.","environment,jobs"
true,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",health-care
mostly-true,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,"children,state-finances"
false,Millennials are more pro-life than baby boomers and older Americans.,abortion
false,"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.",health-care
false,The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,health-care
half-true,John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,"congress,environment"
barely-true,"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",health-care
half-true,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,health-care
mostly-true,One of three patients hospitalized (is) harmed by the care they receive.,health-care
mostly-true,Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,environment
mostly-true,Up to half of all Americans have a pre-existing condition.,health-care
half-true,Defensive medicine costs Georgia up to $14 billion a year.,"health-care,legal-issues"
true,Georgia has recovered more than $60 million that was lost to Medicaid fraud,medicaid
barely-true,Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,"abortion,polls"
half-true,"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.","government-regulation,health-care"
false,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,medicare
pants-fire,Says Tom Barrett supports a government takeover of our health care,"health-care,message-machine"
false,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.","health-care,state-budget"
